lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
134.915590,135.914844,135.221602,144.732393,144.732393,154.000000,148.000000,3.480657,4.595664,7.640920,4.595695,7.729849,300.129868,300.000000,New,4,190113,7864
134.915590,135.914844,135.221602,143.046765,143.046765,154.000000,149.000000,3.571777,4.662284,7.689620,4.662296,7.790065,301.232606,300.000000,New,4,179410,9609
134.766973,135.643681,134.766973,142.776110,142.776110,152.000000,151.000000,16.856461,18.637512,21.639817,18.637521,21.806484,302.200393,300.000000,New,4,120157,10250
134.915590,135.914844,135.221602,145.304217,145.304217,154.000000,148.000000,3.602904,4.691632,7.755771,4.691637,7.838122,300.170180,300.000000,New,4,193000,7884
134.915590,135.914844,135.221602,143.639803,143.639803,154.000000,148.000000,3.141303,4.185028,7.158366,4.185041,7.262015,300.170863,300.000000,New,4,163643,10916
134.773534,135.918036,134.773534,143.279873,143.279873,154.000000,148.000000,8.360948,9.404460,12.776291,9.404467,12.911481,300.113801,300.000000,New,4,171176,9074
135.568382,136.389104,135.568382,141.784534,141.784534,151.000000,149.000000,5.218305,6.256131,9.705351,6.256142,9.832402,300.224372,300.000000,New,4,166853,9230
134.915590,135.914844,135.221602,144.732393,144.732393,154.000000,148.000000,3.457388,4.552500,7.562213,4.552512,7.651340,300.098523,300.000000,New,4,189479,7794
134.808846,135.801875,134.808846,141.260382,141.260382,152.000000,148.000000,11.370013,13.449405,17.816466,13.449422,48.900315,300.234621,300.000000,New,4,142393,9208
134.915590,135.914844,135.221602,144.732393,144.732393,154.000000,148.000000,3.444745,4.539404,7.543632,4.539418,7.632463,300.107924,300.000000,New,4,191454,7931
133.263182,134.187187,133.263182,141.410040,141.410040,148.000000,146.000000,7.229988,8.118743,11.423633,8.118759,20.354646,300.126858,300.000000,New,4,166059,9517
