lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
6875.000000,7496.666667,7457.140452,7481.126789,7615.000000,7615.000000,7615.000000,104.236563,104.891090,109.116976,104.891005,109.267287,134.598440,300.000000,New,64,23111,704
0.000000,6905.000000,6875.000000,7461.028221,7615.000000,8595.000000,7615.000000,5.962935,6.387595,8.287823,6.387602,9.132945,18.931932,300.000000,Farkas,64,13317,523
0.000000,6905.000000,7074.608431,7380.532337,7605.000000,7855.000000,7605.000000,5.891414,7.095727,11.695231,7.095733,16.980934,27.937942,300.000000,Farkas,64,15502,662
