lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
28694.000000,97288.000000,62124.000000,353353.597732,383437.237056,100000000000000007629769841091887003294964970946560.000000,948661.000000,9.091231,9.312875,13.211937,40.983239,165.420715,300.364248,300.000000,New,64,90442,12225
0.000000,89860.366667,61433.066667,318061.271721,341334.271860,100000000000000007629769841091887003294964970946560.000000,1099265.000000,0.812109,1.084636,2.473226,14.068915,0.000000,300.360949,300.000000,Farkas,64,74388,12294
0.000000,90212.850000,61743.950000,333910.826948,390850.907468,100000000000000007629769841091887003294964970946560.000000,964675.000000,0.768800,0.969713,5.580382,8.779519,0.000000,300.375937,300.000000,Farkas,64,99299,13093
0.000000,90428.583333,61948.950000,342944.825435,388787.975086,100000000000000007629769841091887003294964970946560.000000,1221724.000000,0.767792,1.966599,5.828494,26.766310,0.000000,300.339079,300.000000,Farkas,64,85017,12337
0.000000,90041.766667,61610.050000,325379.987919,374195.311486,100000000000000007629769841091887003294964970946560.000000,1103919.000000,0.765774,0.842291,4.926359,7.839085,7.839159,300.437482,300.000000,Farkas,64,98057,12850
0.000000,90116.650000,61683.650000,335816.645989,371749.357350,1283485.000000,896351.000000,0.772316,1.936889,5.881739,1.936896,128.884155,300.349698,300.000000,Farkas,64,91303,12420
0.000000,89712.466667,61182.466667,326348.125737,357160.553075,100000000000000007629769841091887003294964970946560.000000,1199604.000000,0.805813,0.964393,4.844999,9.011566,41.335638,300.358359,300.000000,Farkas,64,98841,12379
0.000000,88776.966667,60217.966667,350740.226855,374678.106921,100000000000000007629769841091887003294964970946560.000000,875201.000000,0.780755,1.058497,5.046991,8.058040,11.159283,300.356079,300.000000,Farkas,64,115286,14219
0.000000,90248.133333,61837.133333,335693.180083,354312.128974,100000000000000007629769841091887003294964970946560.000000,983920.000000,0.756477,0.986497,5.012412,41.667096,0.000000,300.281323,300.000000,Farkas,64,91425,11442
0.000000,89580.250000,61170.066667,337448.969645,338060.786578,100000000000000007629769841091887003294964970946560.000000,1027973.000000,0.797785,0.993649,5.673865,30.775237,144.775639,300.335812,300.000000,Farkas,64,68765,11011
0.000000,89812.600000,61194.166667,304453.437841,337717.215691,100000000000000007629769841091887003294964970946560.000000,1019993.000000,0.806771,1.069498,2.007998,47.551348,0.000000,300.354714,300.000000,Farkas,64,97975,11888
