lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
10482.795280,10482.795280,10482.795280,10482.795280,10953.373937,12912.475382,12310.694361,0.239875,1.675158,1.692527,1.675071,284.357283,305.018908,300.000000,None,64,391380,59746
0.000221,0.000221,0.000221,0.000000,0.000240,0.000240,0.000240,0.013673,0.168303,0.000000,0.168307,0.168302,0.170226,300.000000,None,64,0,0
0.000221,0.000221,0.000221,0.000000,0.000240,0.000240,0.000240,0.011583,0.066607,0.000000,0.066617,0.066616,0.068486,300.000000,None,64,0,0
0.000238,0.000238,0.000238,0.000000,0.000250,0.000250,0.000250,0.006307,0.038588,0.000000,0.038604,0.038603,0.040362,300.000000,None,64,0,0
0.000221,0.000221,0.000221,0.000000,0.000240,0.000240,0.000240,0.010515,0.071785,0.000000,0.071800,0.071799,0.073684,300.000000,None,64,0,0
0.000222,0.000222,0.000222,0.000000,0.000250,0.000250,0.000250,0.008140,0.113488,0.000000,0.113501,0.113501,0.115420,300.000000,None,64,0,0
0.000223,0.000223,0.000223,0.000000,0.000240,0.000240,0.000240,0.010351,0.154975,0.000000,0.154989,0.154988,0.156895,300.000000,None,64,0,0
0.000221,0.000221,0.000221,0.000000,0.000240,0.000240,0.000240,0.008500,0.144343,0.000000,0.144358,0.144357,0.146282,300.000000,None,64,0,0
0.000222,0.000222,0.000222,0.000000,0.000230,0.000230,0.000230,0.009593,0.057873,0.000000,0.057888,0.057887,0.061324,300.000000,None,64,0,0
0.000221,0.000221,0.000221,0.000000,0.000240,0.000240,0.000240,0.007774,0.121033,0.000000,0.121047,0.121047,0.122934,300.000000,None,64,0,0
0.000222,0.000222,0.000222,0.000000,0.000230,0.000230,0.000230,0.008450,0.037683,0.000000,0.037695,0.037694,0.041122,300.000000,None,64,0,0
