lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBoundPreVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
4.891112,4.891112,4.891112,45.042252,45.042252,47.044503,69.000000,69.000000,0.009501,2.337955,2.963779,2.337965,2.989135,305.126219,300.000000,None,32,44458,20020
4.295714,4.295714,4.295714,44.346086,44.346086,45.899562,70.000000,70.000000,0.022188,2.945776,4.678053,2.945790,4.730515,301.697945,300.000000,None,32,102974,17146
3.008773,3.008773,3.008773,41.308533,41.308533,44.085421,59.000000,59.000000,0.019496,2.019478,2.546001,2.019488,2.571140,301.325197,300.000000,None,32,138934,15973
3.283963,3.283966,3.283966,41.487214,41.487214,43.346312,68.000000,68.000000,0.018488,4.522149,5.236884,4.522162,5.269995,301.732538,300.000000,None,32,85226,17055
3.608193,3.608193,3.608193,43.914272,43.914272,46.126223,72.000000,72.000000,0.019269,2.746177,3.681169,2.746187,3.715547,302.269853,300.000000,None,32,92448,18519
2.885167,2.885168,2.885168,43.580867,43.580867,45.064706,67.000000,67.000000,0.024689,3.393689,4.371235,3.393705,4.402956,301.835374,300.000000,None,32,88266,16103
2.409047,2.409047,2.409047,37.666049,37.666049,40.202194,54.000000,54.000000,0.023484,2.240790,2.710509,2.240779,2.751775,302.675038,300.000000,None,32,131636,18972
2.109038,2.109038,2.109038,42.241462,42.241462,44.252406,70.000000,70.000000,0.019334,2.279424,2.997311,2.279437,3.043510,302.822016,300.000000,None,32,86898,17780
2.875449,2.875449,2.875449,45.259903,45.259903,47.099651,69.000000,69.000000,0.024093,2.944466,3.884647,2.944475,3.916858,301.992472,300.000000,None,32,90802,18548
2.231056,2.231056,2.231056,37.155879,37.155879,41.860777,66.000000,66.000000,0.025365,2.906010,3.475952,2.906020,3.548033,301.306120,300.000000,None,32,105824,16656
2.414704,2.414704,2.414704,39.304661,39.304661,41.981878,60.000000,60.000000,0.023947,3.649827,4.153287,3.649835,4.181715,301.721149,300.000000,None,32,96587,16744
3.271880,3.271934,3.271934,41.217176,41.217176,44.163377,70.000000,70.000000,0.029125,3.811994,4.757865,3.812000,4.800428,301.662081,300.000000,None,32,64028,15768
2.471708,2.471708,2.471708,39.780715,39.780715,43.013650,68.000000,68.000000,0.023795,2.820399,3.267610,2.820409,3.301231,302.335349,300.000000,None,32,112592,18315
1.686262,1.686262,1.686262,39.407353,39.407353,41.545299,68.000000,68.000000,0.020503,3.017028,3.769667,3.017041,3.796502,302.092718,300.000000,None,32,88520,18548
3.653053,3.653053,3.653053,45.249194,45.249194,46.282987,70.000000,70.000000,0.015792,2.431759,3.641255,2.431771,3.686650,302.465669,300.000000,None,32,71730,15856
3.526614,3.526617,3.526617,40.737963,40.737963,44.094932,67.000000,66.000000,0.021841,2.896416,3.708661,2.896432,197.253542,302.791935,300.000000,None,32,113503,17841
4.198597,4.198619,4.198619,46.507894,46.507894,48.939727,66.000000,66.000000,0.024405,2.541870,4.195466,2.541882,4.239492,302.912581,300.000000,None,32,92225,16653
2.611072,2.611075,2.611075,41.040540,41.040540,43.111326,65.000000,65.000000,0.026761,3.980841,4.638327,3.980854,4.677345,301.296098,300.000000,None,32,106368,16268
3.205094,3.205094,3.205094,41.596111,41.596111,45.288414,63.000000,63.000000,0.019946,1.845622,2.241383,1.845637,2.266775,301.426757,300.000000,None,32,76615,17873
2.523179,2.523182,2.523179,40.546476,40.546476,42.176146,70.000000,70.000000,0.019276,2.743532,3.704496,2.743545,3.751392,302.104446,300.000000,None,32,82241,17171
3.380278,3.380278,3.380278,44.660373,44.660373,46.336832,69.000000,69.000000,0.018225,2.637046,3.327427,2.637059,3.377435,302.302780,300.000000,None,32,89187,16194
