lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
11.724138,11.724138,11.724138,17.254044,17.254044,71.800000,71.500000,0.069308,6.458561,20.519649,6.458571,276.231340,300.113342,300.000000,None,64,381179,4241
11.771028,11.771028,11.771028,16.373672,16.373672,75.666667,63.800000,0.070076,6.547302,17.994638,6.547307,165.898619,300.098572,300.000000,None,64,388218,2593
11.795455,11.795455,11.795455,16.451857,16.451857,72.000000,64.000000,0.074378,6.085524,35.423453,6.085540,217.903729,306.712774,300.000000,None,64,329805,2713
11.840000,11.840000,11.840000,16.390047,16.390047,67.818182,65.750000,0.057274,7.256207,45.638621,7.256211,153.563134,309.880256,300.000000,None,64,312527,2821
12.461538,12.461538,12.461538,23.142771,23.142771,77.800000,76.634146,0.077335,7.368983,10.072206,7.368988,168.351507,300.037017,300.000000,None,64,394675,3629
12.805310,12.805310,12.805310,16.992617,16.992617,72.692308,66.091667,0.072920,5.602560,21.949943,5.602566,201.430587,302.006361,300.000000,None,64,373411,2443
11.674797,11.674797,11.674797,36.233782,36.233782,73.400000,70.458333,0.062300,4.225654,7.539916,4.225657,65.472178,300.084070,300.000000,None,64,359431,3908
13.533333,13.533333,13.533333,17.823626,17.823626,69.333333,68.888889,0.087980,8.969793,18.551981,8.969795,19.175589,300.035856,300.000000,None,64,385289,1567
11.750000,11.750000,11.750000,16.642402,16.642402,74.600000,68.181818,0.063384,6.303714,51.265003,6.303719,92.883695,313.212373,300.000000,None,64,333858,2850
10.945355,10.945355,10.945355,14.913392,14.913392,67.222222,66.187500,0.064010,6.206136,21.353811,6.206141,22.095483,302.013668,300.000000,None,64,374602,2559
12.166667,12.166667,12.166667,16.426245,16.426245,67.125000,61.794444,0.094473,6.046633,39.815555,6.046637,171.358390,306.804105,300.000000,None,64,368460,2323
