lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
2327.842584,2327.842584,2327.842584,2329.356983,2342.811656,2377.113698,2366.241594,0.009800,0.230926,0.477191,0.230934,0.486716,305.567199,300.000000,None,4,465669,71739
2327.842584,2327.842584,2327.842584,2329.356983,2342.722538,2376.737630,2365.572348,0.011852,0.259180,0.507311,0.259183,0.516906,300.991493,300.000000,None,4,487275,74203
2325.493295,2325.493295,2325.493295,2327.227570,2341.163506,2367.753177,2354.095867,0.011801,0.284627,0.483887,0.284629,0.490842,300.908969,300.000000,None,4,509006,72824
2327.603586,2327.603586,2327.603586,2328.513236,2340.341222,2372.352160,2350.381539,0.005907,0.287079,0.556324,0.287093,0.565298,300.889938,300.000000,None,4,485731,70116
2324.375118,2324.375118,2324.375118,2325.473084,2339.570585,2375.571836,2352.333428,0.010973,0.289644,0.565489,0.289650,0.572829,300.925537,300.000000,None,4,497725,71553
2327.842584,2327.842584,2327.842584,2329.356983,2342.794914,2377.113698,2364.320985,0.010751,0.224396,0.469842,0.224398,26.658155,301.037758,300.000000,None,4,473654,72091
2328.026377,2328.026377,2328.026377,2330.081008,2343.085441,2405.773628,2365.626789,0.006223,0.266066,0.492655,0.266078,0.586541,300.943898,300.000000,None,4,479159,71324
2326.555493,2326.555493,2326.555493,2328.807755,2342.465019,2388.709927,2364.541556,0.010046,0.266465,0.466141,0.266470,0.474196,300.916789,300.000000,None,4,485838,74050
2327.842584,2327.842584,2327.842584,2329.356984,2342.847839,2377.113698,2364.788979,0.011737,0.227129,0.472401,0.227129,0.481884,301.064480,300.000000,None,4,475605,73002
2327.837531,2327.837531,2327.837531,2329.209316,2342.367472,2392.194787,2365.737408,0.009939,0.263474,0.464729,0.263474,0.472975,301.124116,300.000000,None,4,481709,72521
2327.774087,2327.774087,2327.774087,2329.013162,2341.874362,2372.003222,2364.320985,0.005700,0.259803,0.652136,0.259817,0.663570,301.148436,300.000000,None,4,477600,71780
