lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
6765.209043,6771.188686,6771.152036,6771.312468,6785.654192,100000000000000007629769841091887003294964970946560.000000,6890.703311,8.922567,8.937725,9.008915,9.017255,9.017212,301.115538,300.000000,New,64,394829,82589
6752.117594,6755.497114,6755.497114,6755.816937,6775.081691,100000000000000007629769841091887003294964970946560.000000,6833.590168,2.815867,2.830942,2.929885,2.937699,212.521197,301.096985,300.000000,Old,64,341165,70678
6762.771659,6768.701874,6768.679700,6768.838366,6782.335609,7000.442580,6895.567176,3.294097,3.522631,3.613068,3.522645,3.620504,301.071756,300.000000,Old,64,326597,66570
6761.688582,6767.356539,6767.333107,6767.565607,6782.274420,7150.934690,6874.759337,3.036760,3.259542,3.395631,3.259543,8.031209,301.105513,300.000000,Old,64,339528,65276
6758.570447,6760.328578,6760.325832,6760.472201,6778.097277,7075.713300,6880.977299,2.667250,2.878545,3.045508,2.878548,27.666503,301.133654,300.000000,Old,64,345497,77637
6765.331269,6769.090357,6769.075959,6769.185533,6784.614332,6975.148924,6873.990449,2.559544,2.767754,2.881278,2.767754,2.887401,300.917742,300.000000,Old,64,354427,70539
6762.209043,6768.152865,6768.128140,6768.387803,6782.323456,100000000000000007629769841091887003294964970946560.000000,6883.286305,2.552419,2.566726,2.645958,2.654889,2.722377,301.334152,300.000000,Old,64,374477,77310
6763.807434,6767.380872,6767.199141,6767.381224,6784.488930,7010.032321,6896.289412,2.928136,3.145480,3.226004,3.145479,3.232688,301.102968,300.000000,Old,64,339108,72013
6765.209043,6771.191172,6771.157390,6771.380985,6785.665329,100000000000000007629769841091887003294964970946560.000000,6865.779721,2.494519,2.508511,2.580898,2.587308,64.709718,301.109182,300.000000,Old,64,379842,75056
6761.627261,6766.248637,6766.239607,6766.305446,6782.942512,6970.102021,6882.637398,2.385238,2.607917,2.688795,2.607921,2.700918,301.011366,300.000000,Old,64,371667,74541
6763.186298,6767.775867,6767.646972,6767.855263,6781.442217,100000000000000007629769841091887003294964970946560.000000,6895.130088,2.553688,2.567884,2.674533,2.683337,2.721881,301.278835,300.000000,Old,64,367271,75942
