lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
2327.842584,2327.842584,2327.842584,2329.356983,2342.811656,2377.113698,2366.241594,0.060284,0.396867,0.642051,0.396863,0.651560,305.703724,300.000000,None,4,465438,71708
2311.662497,2311.662497,2311.662497,2313.364867,2324.487976,2361.943983,2342.788979,0.010222,0.249861,0.546990,0.249867,0.556059,306.173530,300.000000,None,4,477961,71918
2333.926554,2333.926554,2333.926554,2336.619196,2348.524841,2383.545980,2368.788979,0.011349,0.274234,0.580939,0.274235,0.589262,301.086295,300.000000,None,4,468897,72554
2313.711547,2313.711547,2313.711547,2314.870487,2327.300443,2365.636378,2340.765722,0.005732,0.278971,0.509616,0.278983,0.517589,300.997152,300.000000,None,4,484518,73762
2316.406600,2316.406600,2316.406600,2319.232915,2335.353605,2354.319435,2352.737408,0.005824,0.290536,0.645446,0.290550,0.655537,300.899587,300.000000,None,4,502467,71994
2325.778593,2325.778593,2325.778593,2327.507678,2342.373319,2372.060803,2357.763150,0.010255,0.273154,0.545530,0.273156,0.552322,300.987228,300.000000,None,4,508771,70259
2301.087031,2301.087031,2301.087031,2304.342484,2318.170265,2353.914225,2333.935612,0.005196,0.243385,0.504575,0.243395,0.513213,300.869698,300.000000,None,4,494336,72847
2345.238233,2345.238233,2345.238233,2347.356308,2358.756144,2491.070530,2376.409325,0.010219,0.311422,0.623308,0.311426,0.720326,301.011331,300.000000,None,4,468824,71767
2354.408414,2354.408414,2354.408414,2356.705476,2371.989182,2405.945409,2394.737408,0.012208,0.288182,0.524675,0.288186,0.535658,300.994106,300.000000,None,4,482149,71353
2304.318464,2304.318464,2304.318464,2307.794951,2321.640813,2357.786868,2339.154125,0.009326,0.254842,0.469866,0.254849,0.480011,300.932856,300.000000,None,4,498417,77318
2314.804345,2314.804345,2314.804345,2317.485108,2330.997770,2355.280130,2344.486039,0.010325,0.249160,0.498299,0.249162,0.511828,300.986217,300.000000,None,4,497505,74989
