lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
155777.627847,155844.923489,155777.627847,362042.973526,383285.000000,394745.200000,383285.000000,2.901652,5.181104,5.877287,5.181119,62.581172,118.126128,300.000000,New,4,25768,5600
0.000000,150986.433457,150277.963213,351076.059976,372927.548587,398936.000000,396021.200000,0.310937,2.516781,3.161635,2.516786,5.920738,304.075723,300.000000,Farkas,4,81198,15335
0.000000,27995.660877,27994.947568,263638.139947,296771.007139,342364.200000,332482.800000,0.416478,2.488725,3.485258,2.488729,41.264959,304.449745,300.000000,Farkas,4,58479,14398
0.000000,97809.488815,96678.426382,314020.172044,328567.306696,372102.700000,372102.700000,0.381341,2.712670,4.098295,2.712676,4.140852,300.794546,300.000000,Farkas,4,74386,12871
0.000000,35975.013307,35852.215878,233650.100057,296345.609668,371870.600000,371870.600000,0.437495,1.469074,2.297640,1.469081,2.366122,300.526515,300.000000,Farkas,4,77251,13711
0.000000,112032.728607,112018.552834,327743.810137,327743.810137,384835.000000,364263.600000,0.333265,1.353132,2.133689,1.353137,256.082976,303.720673,300.000000,Farkas,4,68530,10972
0.000000,49890.209745,49885.368550,249677.203696,282594.138337,341197.400000,341197.400000,0.421995,2.197199,2.772897,2.197204,2.823781,304.241218,300.000000,Farkas,4,68238,15294
0.000000,145009.919199,144925.815499,335586.499761,373987.170688,382672.300000,375300.800000,0.298659,1.816816,2.570607,1.816821,184.267118,304.048096,300.000000,Farkas,4,67130,15173
0.000000,146397.601524,145588.718622,352594.541338,368825.285889,403459.700000,394101.800000,0.315061,2.889602,4.150408,2.889607,4.704114,300.293690,300.000000,Farkas,4,70911,12425
0.000000,138113.664851,137603.805790,350387.834711,369800.300000,379148.900000,369800.300000,0.312512,2.336958,3.020769,2.336964,7.451499,33.431850,300.000000,Farkas,4,9787,1374
0.000000,144648.692352,144647.705091,349767.604963,367747.285457,388987.600000,380673.400000,0.310294,2.539699,3.184155,2.539715,162.755003,304.141862,300.000000,Farkas,4,66263,14907
