lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
6765.209043,6765.209043,6765.209043,6767.813433,6785.199004,100000000000000007629769841091887003294964970946560.000000,6879.965409,0.040992,0.192624,0.667684,0.675416,0.731011,309.297951,300.000000,None,16,552184,110560
6752.117594,6752.117594,6752.117594,6756.502231,6775.897666,100000000000000007629769841091887003294964970946560.000000,6842.394055,0.005632,0.021901,0.129605,0.135591,156.209022,301.609218,300.000000,None,16,536093,111834
6762.771659,6762.771659,6762.771659,6765.619033,6784.285825,7000.442580,6856.580670,0.006234,0.233576,0.444066,0.233586,0.451887,301.615837,300.000000,None,16,558484,113258
6761.688582,6761.688582,6761.688582,6764.678173,6783.838277,7150.934690,6854.182756,0.006257,0.229563,0.439484,0.229573,0.448410,301.428518,300.000000,None,16,565885,111415
6758.570447,6758.570447,6758.570447,6760.559601,6780.116170,7075.713300,6873.180139,0.008107,0.219690,0.438822,0.219692,0.444797,302.493998,300.000000,None,16,550984,134000
6765.331269,6765.331269,6765.331269,6767.390975,6785.428067,6975.148924,6877.361415,0.006876,0.226477,0.439415,0.226484,0.445710,301.580964,300.000000,None,16,568958,117971
6762.209043,6762.209043,6762.209043,6764.898016,6783.536487,100000000000000007629769841091887003294964970946560.000000,6876.017974,0.008038,0.024359,0.170815,0.182197,0.268450,301.566813,300.000000,None,16,561261,113282
6763.807434,6763.807434,6763.807434,6766.741523,6786.096530,7010.032321,6861.308024,0.008542,0.233759,0.456164,0.233763,0.463038,301.460537,300.000000,None,16,554868,114520
6765.209043,6765.209043,6765.209043,6767.919184,6786.113776,100000000000000007629769841091887003294964970946560.000000,6879.675329,0.007460,0.023467,0.138714,0.147119,12.921237,301.629664,300.000000,None,16,547386,117613
6761.627261,6761.627261,6761.627261,6765.449501,6784.141952,6970.102021,6865.656510,0.008343,0.231672,0.373587,0.231675,270.551710,301.498608,300.000000,None,16,556458,109999
6763.186298,6763.186298,6763.186298,6765.421843,6782.762776,100000000000000007629769841091887003294964970946560.000000,6875.865231,0.005774,0.021375,0.177116,0.182717,1.292882,301.647483,300.000000,None,16,551098,115700
