lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
-78.000000,-78.000000,-78.000000,-78.000000,-78.000000,-76.000000,-76.000000,0.166311,5.084307,6.011930,5.084321,6.220650,301.836543,300.000000,None,16,205385,6933
-76.913573,-76.913573,-76.913573,-76.022519,-76.022519,-71.330556,-71.330556,0.093113,6.641066,13.313675,6.641075,13.555363,301.257233,300.000000,None,16,193619,8815
-87.231611,-87.231611,-87.231611,-69.729323,-67.690630,-67.075752,-67.690630,0.056909,6.579071,8.703335,6.579079,8.870955,39.278783,300.000000,None,16,20132,1698
-103.123045,-103.123045,-103.123045,-69.237009,-67.383999,-66.806455,-67.383999,0.044742,4.612668,4.981499,4.612675,5.018470,9.798898,300.000000,None,16,2185,270
-4184.060982,-4184.060982,-4184.060982,-4155.254306,-4153.464505,-4153.464505,-4153.464505,0.045700,2.149572,2.352372,2.149580,2.376264,3.468000,300.000000,None,16,451,66
-75.734095,-75.734095,-75.734095,-73.857809,-73.857809,-69.583333,-69.583333,0.091909,6.157823,8.110785,6.157834,8.364424,300.113393,300.000000,None,16,187528,9640
-76.951058,-76.951058,-76.951058,-75.111515,-75.111515,-72.000000,-72.000000,0.083625,7.719715,10.771309,7.719720,11.063758,300.106462,300.000000,None,16,184175,7229
-76.862857,-76.862857,-76.862857,-63.137131,-60.983654,-60.463716,-60.983654,0.060627,5.603378,8.434781,5.603387,130.863384,168.955899,300.000000,None,16,95960,10996
-78.061520,-78.061520,-78.061520,-67.414854,-65.752356,-65.695270,-65.752356,0.056071,6.842852,8.403493,6.842860,12.126621,94.267916,300.000000,None,16,53539,5888
-81.186717,-81.186717,-81.186717,-64.346349,-62.957383,-62.957383,-62.957383,0.066333,5.910881,6.852954,5.910891,6.972954,54.210930,300.000000,None,16,31360,2752
-86.421015,-86.421015,-86.421015,-72.201582,-71.850993,-71.850993,-71.850993,0.044690,1.827186,1.957417,1.827197,1.979716,2.264685,300.000000,None,16,162,8
