lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
3175204364.635297,3175204364.635297,3175204364.635297,3176574726.766740,3179698977.000000,4315898487.000000,3179698977.000000,0.006965,0.035775,0.066467,0.035773,0.069444,0.075490,300.000000,None,4,25,2
3857292035.724237,3857292035.724237,3857292035.724237,3865545857.940199,3871074885.165199,100000000000000007629769841091887003294964970946560.000000,3983541141.000000,0.009920,0.031615,0.129725,4.426553,31.713720,308.027052,300.000000,None,4,150425,77936
2838239674.642963,2838239674.642963,2838239674.642963,2839574773.889039,2858655343.000000,100000000000000007629769841091887003294964970946560.000000,2858655343.000000,0.002873,0.023983,0.049520,0.053794,0.053795,0.164602,300.000000,None,4,94,38
2681405428.496938,2681405428.496938,2681405428.496938,2699503670.504645,2714435448.000000,2884710398.000000,2714435448.000000,0.004397,0.199299,0.285928,0.199310,0.351848,0.353414,300.000000,None,4,32,2
3471091374.780000,3471091374.780000,3471091374.780000,3471490368.473663,3471490368.473663,3471552642.000000,3471497287.000000,0.003869,0.062666,0.127176,0.062678,259.170482,331.224173,300.000000,None,4,45360,44094
2759200246.906666,2759200246.906666,2759200246.906666,2759543316.971851,2759543317.000000,100000000000000007629769841091887003294964970946560.000000,2759543317.000000,0.005662,0.024951,0.096550,0.000000,0.000000,0.097686,300.000000,None,4,23,0
2697053296.165338,2697053296.165338,2697053296.165338,2701165248.138461,2746783043.000000,100000000000000007629769841091887003294964970946560.000000,2746783043.000000,0.003666,0.022998,0.102970,0.107171,0.107171,0.173066,300.000000,None,4,47,2
2912967567.194184,2912967567.194184,2912967567.194184,2918975228.011979,3323817737.000000,100000000000000007629769841091887003294964970946560.000000,3323817737.000000,0.003876,0.025400,0.110812,0.193134,0.193134,0.221872,300.000000,None,4,102,12
2124877044.158558,2124877044.158558,2124877044.158558,2125236313.837604,2135837209.680439,2782631962.000000,2213302682.000000,0.004124,0.196004,0.292817,0.196016,0.885187,325.863180,300.000000,None,4,73146,46534
2652811281.161614,2652811281.161614,2652811281.161614,2653298491.255380,2692219497.000000,100000000000000007629769841091887003294964970946560.000000,2692219497.000000,0.006458,0.029654,0.110215,18.638783,23.935966,24.200026,300.000000,None,4,5109,5007
2941733156.184333,2941733156.184333,2941733156.184333,2943353531.174923,2947663157.936694,100000000000000007629769841091887003294964970946560.000000,3018421879.000000,0.003698,0.043160,0.153361,7.555828,13.033731,319.858467,300.000000,None,4,93458,58116
