lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
7649.866134,7799.912563,7773.560056,7789.913284,8090.000000,8143.000000,8090.000000,42.111220,43.077877,47.635443,43.077890,47.902789,182.226889,300.000000,New,4,74462,2590
0.000000,7921.338136,7818.711886,7954.113922,8233.000000,8347.000000,8233.000000,0.283487,2.837308,9.523544,2.837322,77.603733,79.315197,300.000000,Farkas,4,51475,1934
0.000000,7791.316115,7719.443317,7740.499264,8087.000000,8087.000000,8087.000000,0.267484,5.487314,9.986219,5.487327,10.229953,180.214175,300.000000,Farkas,4,95641,3232
0.000000,7841.256705,7773.093602,7793.288224,8082.000000,8283.000000,8082.000000,0.281154,1.377407,7.134869,1.377421,139.689023,149.747939,300.000000,Farkas,4,82417,2808
0.000000,7598.971457,7513.482910,7542.098223,7859.000000,7954.000000,7859.000000,0.271755,1.618999,7.851526,1.619014,94.929730,112.970615,300.000000,Farkas,4,63851,2139
0.000000,7693.775021,7674.963135,7721.687016,8035.000000,8066.000000,8035.000000,0.255568,2.414039,7.105876,2.414054,7.331832,105.085766,300.000000,Farkas,4,58965,2056
0.000000,7871.981308,7802.949456,7867.702790,8190.000000,100000000000000007629769841091887003294964970946560.000000,8190.000000,0.258015,2.461364,2.859078,8.706969,50.778016,64.114281,300.000000,Farkas,4,32433,1046
0.000000,8021.067321,7928.050777,7984.345652,8275.000000,8349.000000,8275.000000,0.274631,1.564109,9.309994,1.564113,31.778772,42.746752,300.000000,Farkas,4,21967,622
0.000000,7748.228969,7661.533365,7698.866862,8022.000000,100000000000000007629769841091887003294964970946560.000000,8022.000000,0.282085,1.017304,12.182284,12.391856,149.022033,157.207379,300.000000,Farkas,4,84241,2907
0.000000,7842.726283,7801.567390,7832.742658,8070.000000,8143.000000,8070.000000,0.270011,3.143922,7.715235,3.143936,52.238340,56.901120,300.000000,Farkas,4,29665,918
