lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
11.724138,11.724138,11.724138,14.933579,14.933579,62.000000,55.375000,0.067269,4.902253,13.744576,4.902265,63.673875,300.120622,300.000000,None,16,337334,4712
12.343096,12.343096,12.343096,14.862339,14.862339,43.363636,43.363636,0.087388,6.535233,13.131329,6.535239,13.643527,300.053444,300.000000,None,16,415047,3073
11.478261,11.478261,11.478261,14.068642,14.068642,51.342105,51.342105,0.077431,5.350704,14.539293,5.350717,15.126916,300.076039,300.000000,None,16,363558,3970
12.777778,12.777778,12.777778,15.184080,15.184080,53.619048,49.140625,0.108464,5.308874,10.268763,5.308876,21.930159,300.117045,300.000000,None,16,357118,4122
11.575000,11.575000,11.575000,14.635197,14.635197,54.500000,52.500000,0.059787,5.451824,13.164793,5.451839,115.496165,300.235836,300.000000,None,16,379844,3671
11.346154,11.346154,11.346154,14.620501,14.620501,53.727273,53.727273,0.067010,5.168496,10.787509,5.168501,11.405351,300.101209,300.000000,None,16,392613,3956
11.840000,11.840000,11.840000,17.134098,17.134098,64.333333,55.842105,0.065424,3.227587,5.606637,3.227601,176.535774,300.150047,300.000000,None,16,368772,4654
12.123596,12.123596,12.123596,14.227541,14.227541,53.052632,42.027778,0.070549,6.603147,10.452777,6.603151,12.707229,300.183046,300.000000,None,16,373639,3284
11.812500,11.812500,11.812500,14.191744,14.191744,57.400000,45.676471,0.064438,4.115973,14.109768,4.115976,14.480639,300.073044,300.000000,None,16,363306,3456
12.190045,12.190045,12.190045,14.932038,14.932038,59.250000,48.285714,0.073617,4.922712,8.335679,4.922718,8.638161,300.069923,300.000000,None,16,350255,3738
