lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
12672.000000,12672.000000,12672.000000,12672.000000,12750.215652,100000000000000007629769841091887003294964970946560.000000,24333.000000,0.895151,1.534642,3.107294,9.198018,77.998565,301.688288,300.000000,New,4,197548,11515
12975.716082,12975.716082,12975.716082,13826.103873,13826.103873,100000000000000007629769841091887003294964970946560.000000,29981.250000,0.914986,1.531190,11.766965,23.192876,0.000000,300.171949,300.000000,Old,4,240074,9955
12212.725813,12212.725813,12212.725813,12955.938228,12966.352762,30832.500000,27619.500000,0.979658,3.144092,14.410478,3.144113,14.676597,300.174226,300.000000,Old,4,198296,8574
12044.325310,12044.325310,12044.325310,13120.914103,13120.914103,100000000000000007629769841091887003294964970946560.000000,25832.250000,0.647306,1.490526,13.491676,19.891798,0.000000,300.150730,300.000000,Old,4,178186,5958
12338.334609,12338.334609,12338.334609,14754.836348,14754.836348,100000000000000007629769841091887003294964970946560.000000,30024.750000,0.645094,1.117930,11.858691,26.636119,53.098339,300.182561,300.000000,Old,4,199542,10168
13132.548917,13132.548917,13132.548917,14666.683023,14666.683023,100000000000000007629769841091887003294964970946560.000000,34399.000000,0.517849,1.071268,13.338446,21.611002,21.611176,300.240772,300.000000,Old,4,212242,8498
13135.883745,13135.883745,13135.883745,17367.036990,18615.508926,100000000000000007629769841091887003294964970946560.000000,28123.000000,0.640761,1.380958,12.527472,26.183087,109.405013,300.186716,300.000000,Old,4,235572,11746
12349.859822,12349.859822,12349.859822,13332.411385,13332.437881,100000000000000007629769841091887003294964970946560.000000,35004.750000,0.560527,1.497794,11.218963,214.166125,249.254554,300.125926,300.000000,Old,4,186469,6504
12264.059501,12264.059501,12264.059501,14345.480609,14345.480609,100000000000000007629769841091887003294964970946560.000000,23308.000000,0.548376,1.459235,8.378230,12.516203,18.278570,300.487473,300.000000,Old,4,201588,11001
12764.123182,12765.219336,12765.056516,13269.506267,13269.506267,26619.500000,23256.916667,0.770071,6.324785,18.176782,6.324791,277.395344,300.820961,300.000000,Old,4,192168,6116
