lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
-4632.298153,-4630.486614,-4630.564791,-4630.491796,-4620.958907,-4031.285262,-4602.855019,1.785103,1.814230,2.008666,1.814235,2.217501,303.851652,300.000000,New,4,252772,36024
-4630.826628,-4629.653331,-4629.653331,-4629.469312,-4619.473132,-3914.520897,-4590.745746,2.376273,2.407152,2.709037,2.407153,2.810718,301.285305,300.000000,New,4,233880,35131
-4622.230121,-4621.505411,-4621.539181,-4620.571885,-4611.286591,-3847.332033,-4589.365494,2.425964,2.456004,2.806409,2.456015,3.034488,301.696631,300.000000,New,4,222914,34254
-4627.338083,-4625.697463,-4625.791351,-4625.678631,-4616.350740,-3907.072210,-4590.430180,2.271430,2.297797,2.478654,2.297807,140.636075,301.924890,300.000000,New,4,227245,34485
-4637.202725,-4635.795749,-4635.891959,-4635.579162,-4624.893952,-4043.335206,-4597.593720,2.325783,2.352233,2.629973,2.352243,2.797872,302.956339,300.000000,New,4,225365,36741
-4628.970113,-4627.058156,-4627.122465,-4626.939765,-4616.990622,-3983.260271,-4588.335512,2.272594,2.301082,2.661908,2.301082,67.915849,301.741638,300.000000,New,4,230357,35693
-4632.578901,-4631.224052,-4631.224849,-4631.124366,-4621.316452,-3741.141584,-4590.944920,2.253698,2.276318,2.487736,2.276318,2.600740,301.501997,300.000000,New,4,231223,36495
-4632.403560,-4631.113768,-4631.113768,-4630.946681,-4621.316608,-3964.900458,-4588.197743,2.319640,2.349179,2.573004,2.349179,2.681365,301.807738,300.000000,New,4,231714,35581
-4631.473785,-4630.253656,-4630.262452,-4630.096213,-4620.779464,-3679.942682,-4598.999958,2.356989,2.387484,2.647541,2.387484,43.097271,302.976419,300.000000,New,4,228622,34892
-4631.008581,-4630.163434,-4630.163535,-4630.009844,-4619.482582,-4060.780757,-4595.040788,2.246346,2.271665,2.489608,2.271666,2.720471,303.703227,300.000000,New,4,233571,35176
-4625.981180,-4625.185997,-4625.227780,-4625.114011,-4616.956903,-4583.275077,-4586.771651,1.916073,2.280692,2.484769,2.280693,2.498122,302.021314,300.000000,New,4,234078,38245
