lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
2691.439469,2691.439469,2691.439469,3003.831518,3142.083972,3494.000000,3406.000000,0.007370,0.655683,4.745972,0.655696,179.905150,301.881533,300.000000,None,4,280105,27510
2691.439469,2691.439469,2691.439469,3015.924961,3143.319353,3494.000000,3311.000000,0.011170,0.773131,4.372332,0.773135,166.798416,300.423972,300.000000,None,4,264477,28649
2691.439469,2691.439469,2691.439469,3014.220141,3142.040647,3336.000000,3336.000000,0.005914,1.256482,5.327344,1.256491,5.429343,300.505480,300.000000,None,4,272572,27911
2691.439469,2691.439469,2691.439469,3007.540841,3140.567889,3494.000000,3456.000000,0.005927,0.736583,4.630163,0.736596,50.556095,300.525869,300.000000,None,4,279660,31826
2650.336905,2650.336905,2650.336905,3007.926612,3140.380218,3419.000000,3367.000000,0.008983,0.584999,4.714116,0.585003,295.241808,301.042571,300.000000,None,4,280641,29633
2712.240064,2712.240064,2712.240064,3040.350849,3177.341273,3550.000000,3530.000000,0.010380,1.586504,5.757969,1.586509,213.262731,301.371291,300.000000,None,4,259368,28251
2691.439469,2691.439469,2691.439469,3006.612750,3133.883528,3494.000000,3480.000000,0.007581,0.772990,4.812457,0.772995,65.951457,300.469635,300.000000,None,4,267045,30533
2720.946535,2720.946535,2720.946535,3034.746879,3170.390646,3543.000000,3386.000000,0.008551,0.808859,5.097453,0.808862,196.606576,300.448043,300.000000,None,4,246949,31289
2691.439469,2691.439469,2691.439469,3020.844723,3150.448495,3494.000000,3316.000000,0.008146,0.752771,5.030960,0.752777,15.089244,300.431995,300.000000,None,4,286253,28837
2716.174191,2716.174191,2716.174191,3044.508143,3167.501443,3399.000000,3271.000000,0.008502,1.651944,5.282979,1.651952,113.438148,300.477549,300.000000,None,4,266870,31259
2818.622405,2818.622405,2818.622405,3123.401259,3251.103809,3668.000000,3477.000000,0.011319,0.672891,5.855149,0.672897,256.726504,301.219749,300.000000,None,4,257849,29523
