lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
613590.095426,613590.095426,613590.095426,628236.115115,628265.247534,100000000000000007629769841091887003294964970946560.000000,868300.000000,0.184546,0.903841,7.426848,58.788357,58.788364,300.338386,300.000000,None,16,116664,5481
612476.045841,612476.045841,612476.045841,619023.701472,619023.701472,100000000000000007629769841091887003294964970946560.000000,875104.000000,0.046404,0.429801,2.875285,9.592481,9.592649,300.153613,300.000000,None,16,129027,7049
611818.501429,611818.501429,611818.501429,621169.942956,621169.942956,100000000000000007629769841091887003294964970946560.000000,1130479.000000,0.044984,0.523362,5.227361,17.177933,0.000000,300.186055,300.000000,None,16,77798,6429
611331.547835,611331.547835,611331.547835,618363.459828,618363.459828,100000000000000007629769841091887003294964970946560.000000,902770.000000,0.048171,0.444766,2.645327,10.030605,0.000000,300.107814,300.000000,None,16,130779,5514
611606.906741,611606.906741,611606.906741,622849.518108,622849.518108,100000000000000007629769841091887003294964970946560.000000,953211.000000,0.053770,0.723242,7.105071,16.030937,45.679995,300.213688,300.000000,None,16,82278,6821
612015.016541,612015.016541,612015.016541,617846.309306,617865.062995,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,0.041823,0.432761,4.748698,0.000000,0.000000,300.176380,300.000000,None,16,70949,5622
612294.541279,612294.541279,612294.541279,624346.864506,624353.669114,100000000000000007629769841091887003294964970946560.000000,1043193.000000,0.053473,0.782988,3.488661,69.050193,194.751557,300.119352,300.000000,None,16,96895,4727
612856.947588,612856.947588,612856.947588,620261.224639,620261.224639,100000000000000007629769841091887003294964970946560.000000,903141.000000,0.051476,0.427571,5.130569,12.283164,31.522091,300.206990,300.000000,None,16,115987,8299
610133.517484,610133.517484,610133.517484,615394.100412,615394.100412,100000000000000007629769841091887003294964970946560.000000,1021396.000000,0.056519,0.608165,4.413166,13.169634,208.312879,300.200865,300.000000,None,16,78658,5415
611304.887113,611304.887113,611304.887113,618017.320291,618036.457021,100000000000000007629769841091887003294964970946560.000000,902389.000000,0.050287,0.692833,4.914480,75.918641,102.168413,300.101429,300.000000,None,16,126127,4067
612114.726004,612114.726004,612114.726004,619088.764016,619236.396610,100000000000000007629769841091887003294964970946560.000000,803203.000000,0.047388,0.473458,1.641156,62.070454,206.055880,300.197564,300.000000,None,16,120839,4158
