lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
12.030303,12.878788,12.582152,28.043692,29.000000,29.000000,29.000000,33.194099,35.444243,37.519655,35.444257,35.444256,37.538703,300.000000,New,16,2730,0
11.926359,12.730392,12.422300,29.439392,30.000000,31.000000,30.000000,2.247229,5.001821,6.128417,5.001826,94.003995,94.005064,300.000000,Old,16,66031,5714
11.292628,12.160052,11.858399,29.047086,30.000000,30.000000,30.000000,2.291559,5.062538,5.682722,5.062544,5.062538,5.699627,300.000000,Old,16,901,0
11.509470,12.001894,11.849338,29.031250,30.000000,30.000000,30.000000,2.890450,5.454791,9.753493,5.454797,5.454793,9.773900,300.000000,Old,16,4039,0
12.077540,12.545510,12.358903,29.061301,30.000000,30.000000,30.000000,3.868348,6.119423,6.908478,6.119429,6.119424,6.916761,300.000000,Old,16,1012,0
10.601047,11.334782,10.949694,29.016153,30.000000,30.000000,30.000000,2.282365,4.994877,6.500058,4.994883,4.994879,6.509846,300.000000,Old,16,2216,0
11.607955,12.189422,11.759470,30.079104,31.000000,31.000000,31.000000,1.995277,3.412945,3.717078,3.412953,3.412948,3.724732,300.000000,Old,16,456,0
12.004679,12.836230,12.259454,28.000000,29.000000,29.000000,29.000000,2.704555,5.131963,6.662036,5.131969,6.750047,8.898236,300.000000,Old,16,3587,22
11.545009,12.166277,12.087097,29.000000,29.000000,30.000000,30.000000,4.130620,7.079347,8.511111,7.079358,8.540780,300.167629,300.000000,Old,16,176320,12832
12.133077,12.773006,12.384075,28.004738,29.000000,29.000000,29.000000,2.345056,4.761563,5.399698,4.761571,4.761566,5.408112,300.000000,Old,16,965,0
11.756991,12.469697,12.046708,29.999995,30.000000,33.000000,30.000000,2.167540,4.259917,5.751235,4.259926,5.843916,7.158084,300.000000,Old,16,2493,17
