lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
-4840.541961,-4839.625710,-4839.640858,-4838.741189,-4818.067002,-4691.778772,-4741.685410,1.282899,1.505328,1.811947,1.505245,6.739270,303.111548,300.000000,New,4,311490,39502
-4840.541961,-4839.587635,-4839.635180,-4838.212378,-4818.349226,-4691.778772,-4743.450040,0.174331,0.395467,1.028180,0.395477,280.829095,303.637196,300.000000,Old,4,304998,40065
-4839.558815,-4838.495310,-4838.495310,-4837.570761,-4815.896657,-4698.419629,-4743.862347,0.187063,0.435313,0.663923,0.435314,0.809160,303.391336,300.000000,Old,4,290062,38191
-4839.930441,-4839.104097,-4839.257768,-4838.304521,-4818.480856,-4700.311305,-4743.721070,0.178138,0.437043,0.762926,0.437047,1.440983,303.268490,300.000000,Old,4,297447,38600
-4840.466470,-4839.406468,-4839.601429,-4837.997850,-4817.915858,-4736.598620,-4739.793630,0.177506,0.419991,0.823333,0.419994,0.836544,303.821764,300.000000,Old,4,293911,38103
-4840.191924,-4838.727426,-4839.464764,-4837.902378,-4817.538215,-4645.756739,-4738.583861,0.187115,0.414093,0.617827,0.414094,1.496459,303.335920,300.000000,Old,4,291066,38441
-4840.541961,-4839.625710,-4839.638800,-4838.760395,-4818.124408,-4691.778772,-4746.169048,0.171646,0.392928,0.755441,0.392931,2.011150,304.179177,300.000000,Old,4,305032,40555
-4840.563149,-4839.650933,-4839.650933,-4838.429866,-4818.142579,-4645.866972,-4745.511336,0.186154,0.433867,0.855181,0.433870,2.751832,303.554726,300.000000,Old,4,290070,38619
-4840.243004,-4839.625710,-4839.658050,-4838.303677,-4817.228708,-4678.399839,-4744.403717,0.195401,0.437244,0.781667,0.437246,6.337761,303.891880,300.000000,Old,4,286229,38617
-4840.541961,-4839.620716,-4839.620716,-4838.345447,-4817.689789,-4724.194796,-4764.923321,0.160344,0.397832,1.036142,0.397833,8.589746,303.510670,300.000000,Old,4,308783,40549
-4840.466696,-4839.553090,-4839.638276,-4838.524825,-4817.775225,-4712.969643,-4737.070787,0.201954,0.454975,0.841148,0.454987,8.008903,304.017609,300.000000,Old,4,290655,37888
