instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,None,4,4310.000000,4310.000000,4310.000000,4502.000000,7117.833333,7118.500000,0.000011,0.393531,68.829945,130.681095,34586,988048,3600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
1,0,None,4,4978.444444,4978.444444,4978.444444,5595.995066,7421.115385,7421.500000,0.000002,0.242591,7.007987,7.008112,4536,73650,3600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
2,0,None,4,5644.324247,5644.324247,5644.324247,6112.390465,7427.500000,7427.500000,0.000001,0.314410,1.077877,1.218118,1205,15154,3600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
3,0,None,4,4694.000000,4694.000000,4694.000000,5698.159976,8018.500000,8018.500000,0.000002,0.505963,11.966477,12.987075,6933,123726,3600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
