instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,None,4,1286800.000000,1286800.000000,1286800.000000,1286800.000000,1286800.000000,1286800.000000,0.000003,0.000003,0.000003,0.244084,1,5034,3600.000000,0,0,0,GUROBI,1,0,0,0
1,None,4,1286800.000000,1286800.000000,1286800.000000,1286800.000000,1286800.000000,1286800.000000,0.000002,0.000002,0.000002,0.225288,1,4750,3600.000000,0,0,0,GUROBI,1,0,0,0
2,None,4,1284925.000000,1284925.000000,1284925.000000,1284925.000000,1286800.000000,1286800.000000,0.000003,1.353148,9.270429,9.271565,609,18781,3600.000000,0,0,0,GUROBI,1,0,0,0
3,None,4,1284700.000000,1284700.000000,1284700.000000,1284700.000000,1284700.000000,1284700.000000,0.000004,0.000004,0.000004,0.242021,1,4917,3600.000000,0,0,0,GUROBI,1,0,0,0
