instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,16,210442.061568,215077.998631,212708.839688,313889.520183,322292.141377,326481.142828,16.128868,21.017440,16.128868,3616.129243,52907,7694161,3600.000000,18,6,229,GUROBI,1,8,0,0
1,Old,16,210490.787754,215125.307120,212812.603973,313638.240325,322083.288722,326521.429368,12.751356,16.545816,12.751356,3612.752252,63625,7774419,3600.000000,18,2,0,GUROBI,1,8,0,0
2,Old,16,210429.403929,215065.894791,212404.133403,313267.347232,320327.303003,326473.003309,153.532298,158.024733,153.532298,3753.532711,56642,7206118,3600.000000,18,2,0,GUROBI,1,8,0,0
3,Old,16,210563.967690,215199.905675,212547.435878,314001.949030,322069.079173,326684.470897,12.621680,17.278929,12.621680,3612.622223,53143,6933528,3600.000000,18,2,0,GUROBI,1,8,0,0
