instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,None,16,10552.352941,10552.352941,10552.352941,13153.320990,13385.000000,13385.000000,0.000029,0.254100,0.663101,0.708062,172,3552,3600.000000,0,0,0,GUROBI,1,0,0,0
1,None,16,9947.792822,9947.792822,9947.792822,16975.857902,19408.901648,19410.761849,0.000003,1.550115,2325.316823,2414.217976,123483,9260112,3600.000000,0,0,0,GUROBI,1,0,0,0
2,None,16,9592.417224,9592.417224,9592.417224,16241.015614,18456.402652,18458.186882,0.000003,1.132924,2877.695007,2877.695478,99495,8823536,3600.000000,0,0,0,GUROBI,1,0,0,0
3,None,16,8885.927666,8885.927666,8885.927666,15913.233340,18388.311707,18390.107237,0.000002,1.313151,1097.438235,1099.267909,53893,4436443,3600.000000,0,0,0,GUROBI,1,0,0,0
