instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,16,7.043999,7.111323,7.043999,7.145638,7.598985,7.598985,1.669063,1.889967,3.279043,3.440499,1230,9283,3600.000000,20,13,13,GUROBI,1,10,0,0
1,New,16,9.247743,10.284355,10.109070,10.206519,11.463515,11.463515,1.047123,1.150768,2.421948,2.518599,1410,10865,3600.000000,19,15,15,GUROBI,1,8,0,0
2,New,16,8.218189,8.304312,8.247870,8.408103,9.087913,9.087913,0.750478,0.930543,3.170611,3.402307,3846,22327,3600.000000,19,18,18,GUROBI,1,8,0,0
3,New,16,7.019619,7.106887,7.106887,7.261447,7.825819,7.825819,0.563116,0.678331,1.973395,1.992480,1373,8775,3600.000000,19,12,12,GUROBI,1,10,0,0
