instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,None,64,0.036932,0.036932,0.036932,0.040532,0.040532,0.038928,0.000003,0.588537,0.000003,0.662136,1,4044,3600.000000,0,0,0,GUROBI,1,0,0,0
1,None,64,-569.828489,-569.828489,-569.828489,-566.946828,-565.520059,-565.520059,0.000003,1.152391,1.351630,1.352278,24,2263,3600.000000,0,0,0,GUROBI,1,0,0,0
2,None,64,-341.981007,-341.981007,-341.981007,-340.920678,-340.692266,-340.684524,0.000003,0.950116,1.329450,1.330092,31,2368,3600.000000,0,0,0,GUROBI,1,0,0,0
3,None,64,-308.003468,-308.003468,-308.003468,-307.050255,-307.005262,-307.004417,0.000003,1.197931,1.307827,1.308380,7,2285,3600.000000,0,0,0,GUROBI,1,0,0,0
