instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,4,6766.249840,6767.701213,6767.699244,6768.035368,6840.281583,6840.965642,1.018772,1.060980,378.273488,2718.890388,17243874,49690594,3600.000000,4,21,21,GUROBI,1,0,0,0,0,0,0,0,0,0,0
2,0,All,4,6758.822151,6759.781060,6759.601557,6760.157784,6819.349994,6820.031990,0.044382,0.087816,2289.023600,2457.794359,15903051,47389727,3600.000000,4,21,0,GUROBI,1,0,0,0,3,0,0,1,1,1,1
3,0,All,4,6762.739481,6763.693604,6763.203370,6764.846992,6829.675099,6830.358114,0.005134,0.048945,134.895503,1089.594929,6961480,20648874,3600.000000,4,21,0,GUROBI,1,0,0,0,4,0,0,1,1,1,1
