instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,4,193774.753707,193797.803826,193796.250417,193823.691570,211894.000000,211913.000000,112.539510,114.729752,185.386516,320.713993,17977,1375923,3600.000000,4,98,1224,GUROBI,1,0,0,0,0,0,0,0,0,0,0
1,0,Farkas,4,193774.741840,193797.792907,193796.240216,193823.682252,211896.000000,211913.000000,0.107348,2.301858,210.201900,232.608993,21162,1560822,3600.000000,4,98,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
2,0,Farkas,4,193774.747984,193797.793947,193796.240307,193841.582235,211891.984375,211913.000000,0.105994,3.176854,107.830371,198.475950,15039,1228548,3600.000000,4,98,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
3,0,Farkas,4,193774.753707,193797.803826,193796.250417,193837.330941,211901.000000,211913.000000,0.105989,3.040119,290.716358,436.690472,25872,2167182,3600.000000,4,98,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
