instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,0,New,16,76429.862296,76431.688347,76431.413966,76451.662762,76453.000000,76453.000000,16.224199,16.366641,16.224199,16.370104,1,361,3600.000000,16,16,16,GUROBI,1,0,0,0
1,0,Farkas,16,76438.887346,76439.933417,76439.805559,76489.486565,76530.000000,76537.000000,0.097230,0.394728,26.943889,26.944101,6172,196592,3600.000000,16,16,0,GUROBI,1,0,0,0
10,0,Farkas,16,76419.920656,76422.498930,76420.902457,76448.445768,76453.000000,76453.000000,0.106656,0.350827,0.106656,2.317145,535,7362,3600.000000,16,16,0,GUROBI,1,0,0,0
100,0,Farkas,16,76439.082101,76439.987788,76439.822404,76500.097641,76561.000000,76568.000000,0.109691,0.381649,141.859450,147.649236,38033,1043304,3600.000000,16,16,0,GUROBI,1,0,0,0
101,0,Farkas,16,76419.035403,76421.542340,76419.948100,76463.099325,76479.000000,76482.000000,0.097125,0.356657,22.275455,25.809700,8527,163752,3600.000000,16,16,0,GUROBI,1,0,0,0
102,0,Farkas,16,76422.241516,76424.554799,76423.344181,76466.004617,76475.000000,76475.000000,0.103095,0.354878,0.103095,2.750980,534,9882,3600.000000,16,16,0,GUROBI,1,0,0,0
103,0,Farkas,16,76439.953760,76440.824835,76440.710559,76471.888600,76506.000000,76513.000000,0.097688,0.310644,123.726637,123.726876,35090,756850,3600.000000,16,16,0,GUROBI,1,0,0,0
104,0,Farkas,16,76421.202958,76423.555609,76422.137068,76463.098929,76480.000000,76487.000000,0.106760,0.356868,45.773894,45.774096,14249,277495,3600.000000,16,16,0,GUROBI,1,0,0,0
105,0,Farkas,16,76439.218571,76439.972823,76439.959356,76505.211703,76562.000000,76568.000000,0.096916,0.450270,205.830722,263.349998,87720,1940880,3600.000000,16,16,0,GUROBI,1,0,0,0
106,0,Farkas,16,76418.744731,76421.591434,76419.792477,76470.675597,76499.000000,76506.000000,0.102434,0.358189,109.675825,109.676092,40418,893281,3600.000000,16,16,0,GUROBI,1,0,0,0
107,0,Farkas,16,76440.957229,76441.863477,76441.730893,76493.543261,76528.000000,76534.000000,0.108492,0.388854,563.941359,564.325132,271827,4406746,3600.000000,16,16,0,GUROBI,1,0,0,0
108,0,Farkas,16,76439.079245,76439.949750,76439.909736,76493.504902,76532.000000,76537.000000,0.098194,0.447700,204.449280,204.449524,56674,1556310,3600.000000,16,16,0,GUROBI,1,0,0,0
109,0,Farkas,16,76439.952886,76440.879733,76440.798144,76494.607466,76538.000000,76543.000000,0.105090,0.363021,69.556622,69.558097,13585,506542,3600.000000,16,16,0,GUROBI,1,0,0,0
11,0,Farkas,16,76419.908420,76422.551937,76420.910921,76456.709126,76478.000000,76483.000000,0.094594,0.309030,45.967096,45.967319,11584,237711,3600.000000,16,16,0,GUROBI,1,0,0,0
110,0,Farkas,16,76429.318836,76430.901178,76430.320716,76507.301363,76542.000000,76547.000000,0.096976,0.548178,284.631699,284.641143,60997,1757281,3600.000000,16,16,0,GUROBI,1,0,0,0
111,0,Farkas,16,76435.769736,76436.973057,76436.871697,76502.841786,76530.000000,76534.000000,0.097547,0.381516,61.081708,61.085783,13881,332069,3600.000000,16,16,0,GUROBI,1,0,0,0
112,0,Farkas,16,76437.764353,76438.871448,76438.757207,76489.850103,76521.000000,76527.000000,0.098078,0.407743,929.999382,930.004508,516667,7913861,3600.000000,16,16,0,GUROBI,1,0,0,0
113,0,Farkas,16,76438.864058,76439.874435,76439.786260,76481.341106,76515.000000,76521.000000,0.107403,0.314244,13.740284,13.741655,2664,84732,3600.000000,16,16,0,GUROBI,1,0,0,0
114,0,Farkas,16,76420.469701,76422.619593,76421.219889,76481.403851,76521.000000,76523.000000,0.106934,0.416258,95.090382,95.092347,18050,562641,3600.000000,16,16,0,GUROBI,1,0,0,0
