instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,0,None,4,76429.862296,76429.862296,76429.862296,76450.445033,76452.000000,76453.000000,0.000003,0.148166,0.465604,0.467355,151,721,3600.000000,0,0,0,GUROBI,1,0,0,0
1,0,None,4,76438.887346,76438.887346,76438.887346,76489.617137,76531.000000,76537.000000,0.000002,0.268756,22.073896,22.074093,4890,188009,3600.000000,0,0,0,GUROBI,1,0,0,0
10,0,None,4,76419.920656,76419.920656,76419.920656,76446.119742,76453.000000,76453.000000,0.000002,0.177878,0.000002,1.829605,531,5726,3600.000000,0,0,0,GUROBI,1,0,0,0
100,0,None,4,76439.082101,76439.082101,76439.082101,76498.482662,76562.000000,76568.000000,0.000001,0.286842,78.957840,78.958034,21841,579768,3600.000000,0,0,0,GUROBI,1,0,0,0
101,0,None,4,76419.035403,76419.035403,76419.035403,76465.187378,76479.000000,76482.000000,0.000002,0.301126,5.351396,9.943635,2397,62744,3600.000000,0,0,0,GUROBI,1,0,0,0
102,0,None,4,76422.241516,76422.241516,76422.241516,76463.241744,76475.000000,76475.000000,0.000001,0.184680,0.000001,3.339884,571,7553,3600.000000,0,0,0,GUROBI,1,0,0,0
103,0,None,4,76439.953760,76439.953760,76439.953760,76473.957453,76508.000000,76513.000000,0.000002,0.238851,99.951498,99.951696,22192,576057,3600.000000,0,0,0,GUROBI,1,0,0,0
104,0,None,4,76421.202958,76421.202958,76421.202958,76463.115541,76483.000000,76487.000000,0.000002,0.226374,30.270796,30.272966,12740,193516,3600.000000,0,0,0,GUROBI,1,0,0,0
105,0,None,4,76439.218571,76439.218571,76439.218571,76504.602797,76561.000000,76568.000000,0.000001,0.359246,378.694112,378.694354,110264,2680603,3600.000000,0,0,0,GUROBI,1,0,0,0
106,0,None,4,76418.744731,76418.744731,76418.744731,76477.441516,76501.000000,76506.000000,0.000002,0.368848,25.962793,25.963022,5905,150328,3600.000000,0,0,0,GUROBI,1,0,0,0
107,0,None,4,76440.957229,76440.957229,76440.957229,76493.454456,76530.000000,76534.000000,0.000001,0.288034,29.786014,29.787001,6167,172874,3600.000000,0,0,0,GUROBI,1,0,0,0
108,0,None,4,76439.079245,76439.079245,76439.079245,76490.615150,76533.000000,76537.000000,0.000001,0.296320,275.349986,275.355538,83309,2307768,3600.000000,0,0,0,GUROBI,1,0,0,0
109,0,None,4,76439.952886,76439.952886,76439.952886,76497.868290,76539.000000,76543.000000,0.000001,0.250265,57.044814,57.047227,13623,419109,3600.000000,0,0,0,GUROBI,1,0,0,0
11,0,None,4,76419.908420,76419.908420,76419.908420,76457.897587,76481.000000,76486.000000,0.000002,0.235878,36.692837,46.425564,16097,286634,3600.000000,0,0,0,GUROBI,1,0,0,0
110,0,None,4,76429.318836,76429.318836,76429.318836,76510.347360,76544.000000,76547.000000,0.000002,0.429589,89.173889,144.512347,25067,916477,3600.000000,0,0,0,GUROBI,1,0,0,0
111,0,None,4,76435.769736,76435.769736,76435.769736,76502.356909,76530.000000,76534.000000,0.000001,0.292308,153.790475,153.797835,43270,1094081,3600.000000,0,0,0,GUROBI,1,0,0,0
112,0,None,4,76437.764353,76437.764353,76437.764353,76488.472992,76520.000000,76527.000000,0.000001,0.229017,125.544861,133.329626,44070,888885,3600.000000,0,0,0,GUROBI,1,0,0,0
113,0,None,4,76438.864058,76438.864058,76438.864058,76482.461628,76514.000000,76521.000000,0.000001,0.241504,56.273151,57.729341,12617,263814,3600.000000,0,0,0,GUROBI,1,0,0,0
