lpBound,rootDualBound,dualBound,heuristicPrimalBound,primalBound,heuristicTime,rootDualBoundTime,terminationTime,maxTerminationTime,completionTime,maxCompletionTime,usePreprocessing
-52.627518,-34.344209,-33.537605,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,1.989693,9.154071,300.033824,300.000000,309.000000,300.000000,1
27.394034,47.997167,47.999966,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,1.886029,8.212245,300.019369,300.000000,308.000000,300.000000,1
-1597.249262,-1551.463419,-1551.258772,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,10.463797,16.526131,300.023674,300.000000,309.000000,300.000000,1
-1552.680473,-1511.819428,-1508.993643,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,1.405373,10.866438,300.059968,300.000000,308.000000,300.000000,1
-1581.430817,-1538.617923,-1538.617923,6243.929030,6243.929030,3.409243,8.262204,300.044860,300.000000,306.000000,300.000000,1
-1577.620549,-1564.078044,-1563.054115,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,1.500971,5.019162,300.759201,300.000000,309.000000,300.000000,1
-59.352608,-43.999348,-43.999348,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,2.383662,5.680407,300.011938,300.000000,307.000000,300.000000,1
-1575.857289,-1561.793299,-1561.772076,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,1.501300,4.692386,300.058442,300.000000,309.000000,300.000000,1
-1565.772375,-1551.858884,-1551.858884,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,1.498574,4.543650,300.038156,300.000000,306.000000,300.000000,1
-1557.036948,-1505.509730,-1505.509730,2686.618006,2686.618006,15.484059,23.204551,300.060466,300.000000,307.000000,300.000000,1
-46.500133,-32.780810,-32.780810,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,1.727702,3.858571,300.022402,300.000000,307.000000,300.000000,1
-52142.015868,-51999.194316,-51999.090380,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,2.861400,5.882848,300.004642,300.000000,308.000000,300.000000,1
-1575.142611,-1561.116758,-1559.920435,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,1.501751,4.901817,300.050903,300.000000,309.000000,300.000000,1
-58.177503,-39.637723,-39.322557,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,2.001130,7.238640,300.035756,300.000000,309.000000,300.000000,1
-1564.447928,-1518.316133,-1518.315357,3812.317329,3812.317329,11.689024,21.745337,300.023009,300.000000,306.000000,300.000000,1
25.812445,46.415577,46.418377,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,1.882544,8.202200,300.024941,300.000000,308.000000,300.000000,1
-24395.532753,-24163.867102,-24163.867102,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,1.851251,10.552132,300.022459,300.000000,308.000000,300.000000,1
-21.279297,-3.383085,-3.383085,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,1.988170,4.889526,300.108118,300.000000,307.000000,300.000000,1
-71647.204773,-71434.893450,-71434.682096,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,7.843284,11.333892,300.058644,300.000000,309.000000,300.000000,1
-1577.620050,-1563.556060,-1563.534836,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,1.501520,4.694346,300.095874,300.000000,308.000000,300.000000,1
-37.525113,-23.820607,-23.820607,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,1.731227,3.846184,300.012632,300.000000,306.000000,300.000000,1
-1546.170347,-1493.132943,-1493.088943,593.381891,593.381891,13.455177,26.155424,300.085283,300.000000,307.000000,300.000000,1
-59.352608,-43.999348,-43.999348,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,2.387003,5.682978,300.031206,300.000000,307.000000,300.000000,1
-1556.836436,-1505.309218,-1505.309218,3818.455925,3818.455925,11.702444,19.449859,300.021672,300.000000,306.000000,300.000000,1
-51.982674,-36.036869,-36.036869,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,2.386513,5.550206,300.008553,300.000000,310.000000,300.000000,1
-1573.128639,-1532.335727,-1532.335727,4484.670527,4484.670527,3.186579,6.888911,300.004022,300.000000,306.000000,300.000000,1
-31770.706410,-31688.020711,-31687.808225,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,2.750628,11.751348,300.076376,300.000000,309.000000,300.000000,1
-1556.528331,-1510.463906,-1510.463091,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,1.358350,12.438683,300.169356,300.000000,309.000000,300.000000,1
-40.630100,-24.780704,-24.780704,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,2.378371,6.806629,300.020678,300.000000,309.000000,300.000000,1
-1548.340943,-1501.363756,-1501.363756,590.523634,590.523634,13.531595,24.004709,300.011560,300.000000,306.000000,300.000000,1
-1581.742675,-1567.725532,-1567.725532,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,1.501935,4.330340,300.045431,300.000000,307.000000,300.000000,1
-11.943231,4.285166,4.300319,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,1.984349,5.052084,300.019974,300.000000,309.000000,300.000000,1
-1581.883374,-1530.703292,-1530.703292,6360.389085,6360.389085,3.504668,12.838554,300.068444,300.000000,306.000000,300.000000,1
-4.893844,14.414830,14.415249,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,13.298990,20.357270,300.053548,300.000000,309.000000,300.000000,1
-1558.125280,-1519.285535,-1517.519008,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,1.664755,14.048056,300.034137,300.000000,308.000000,300.000000,1
-1580.023926,-1539.070432,-1539.070432,6340.255507,6340.255507,3.179155,6.488852,300.008462,300.000000,307.000000,300.000000,1
-1570.883157,-1557.497270,-1557.397966,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,1.501874,4.629637,300.032199,300.000000,309.000000,300.000000,1
-52110.535916,-51964.264065,-51959.094856,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,2.955777,6.619700,300.058771,300.000000,308.000000,300.000000,1
