lpBound,rootDualBound,dualBound,heuristicPrimalBound,primalBound,heuristicTime,rootDualBoundTime,terminationTime,maxTerminationTime,completionTime,maxCompletionTime,usePreprocessing
1144228224968744574800945539252022428912445640588548581971614692426503817829927716957558760830249163480939424612179171869828097334741826664539267159633203035979274379349186316295893136779525569856217867613015038128946297028775610392431913074688.000000,1327441176358805196502905690897812659761060215591469524235978158341895877001650758686596053928881714026133986389487415887317184491897798074852903218153672200222489156179088833653287638727483457536.000000,-17228.023556,-17136.940876,-17136.940876,142.861975,0.000000,143.336326,60.000000,191.000000,60.000000,1
-5548345081600560999460269972341822232590091734179619446055823336114436041761141854750662466488851592627829229110690196344062308520068944190833188310018807747521855642356242478751767307657630173517429329205060530056583916062347839500628691257905982431183514076057309384583452317095675518805192466621267968.000000,0.000000,-17223.747774,-17123.746738,-17123.746738,93.616738,0.000000,94.119732,60.000000,148.000000,60.000000,1
0.000000,1327440761044653004861143417397755903470460744370929278825473901209986131596093042436692254548645268129443701071323159918058361835352722345131260760388807205704479886053554333242740151642100858880.000000,-17223.836011,-17114.759512,-17114.759512,140.505683,0.000000,140.866137,60.000000,197.000000,60.000000,1
0.000000,1327440761044653004861143417397755903470460744370929278825473901209986131596093042436692254548645268129443701071323159918058361835352722345131260760388807205704479886053554333242740151642100858880.000000,-17223.925517,-17145.465209,-17145.465209,131.909027,0.000000,132.321429,60.000000,185.000000,60.000000,1
0.000000,1327440761044653004861143417397755903470460744370929278825473901209986131596093042436692254548645268129443701071323159918058361835352722345131260760388807205704479886053554333242740151642100858880.000000,-17224.014586,-17151.012661,-17151.012661,132.862020,0.000000,133.409604,60.000000,183.000000,60.000000,1
0.000000,1327440761044653004861143417397755903470460744370929278825473901209986131596093042436692254548645268129443701071323159918058361835352722345131260760388807205704479886053554333242740151642100858880.000000,-17224.098661,-17151.777561,-17151.777561,209.342015,0.000000,209.658610,60.000000,256.000000,60.000000,1
0.000000,0.000000,-17224.187138,-17143.381274,-17143.381274,174.064291,0.000000,174.383814,60.000000,221.000000,60.000000,1
0.000000,0.000000,-17224.278365,-17129.560439,-17129.560439,138.186341,0.000000,138.535997,60.000000,193.000000,60.000000,1
0.000000,0.000000,-17224.359976,-17103.079739,-17103.079739,91.967701,0.000000,92.118269,60.000000,145.000000,60.000000,1
0.000000,0.000000,-17224.450203,-17143.998604,-17143.998604,147.076677,0.000000,147.653384,60.000000,196.000000,60.000000,1
0.000000,0.000000,-17224.540334,-17151.980779,-17151.980779,133.663175,0.000000,133.832664,60.000000,178.000000,60.000000,1
0.000000,0.000000,-17224.628740,-17145.602288,-17145.602288,186.354347,0.000000,186.847850,60.000000,239.000000,60.000000,1
0.000000,0.000000,-17224.711746,-17152.108250,-17152.108250,150.366250,0.000000,150.731385,60.000000,198.000000,60.000000,1
0.000000,0.000000,-17224.800981,-17146.678073,-17146.678073,134.954960,0.000000,135.352862,60.000000,183.000000,60.000000,1
0.000000,0.000000,-17224.887733,-17136.339635,-17136.339635,146.998156,0.000000,147.490856,60.000000,196.000000,60.000000,1
0.000000,0.000000,-17224.972937,-17117.386555,-17117.386555,116.359251,0.000000,116.830035,60.000000,165.000000,60.000000,1
0.000000,0.000000,-17225.057261,-17123.067531,-17123.067531,139.129097,0.000000,139.654230,60.000000,193.000000,60.000000,1
0.000000,0.000000,-17225.147695,-17140.683689,-17140.683689,133.174450,0.000000,133.749000,60.000000,184.000000,60.000000,1
0.000000,0.000000,-17225.233620,-17124.536780,-17124.536780,113.835889,0.000000,114.422830,60.000000,168.000000,60.000000,1
0.000000,0.000000,-17225.326743,-17142.484793,-17142.484793,129.210200,0.000000,129.833063,60.000000,186.000000,60.000000,1
0.000000,0.000000,-17225.408712,-17131.172511,-17131.172511,139.535450,0.000000,140.020569,60.000000,188.000000,60.000000,1
0.000000,0.000000,-17225.498328,-17132.748660,-17132.748660,135.902223,0.000000,136.339241,60.000000,186.000000,60.000000,1
0.000000,0.000000,-17225.587854,-17144.321743,-17144.321743,149.127583,0.000000,149.655931,60.000000,197.000000,60.000000,1
0.000000,0.000000,-17225.671669,-17144.446848,-17144.446848,161.157291,0.000000,161.644134,60.000000,213.000000,60.000000,1
0.000000,0.000000,-17225.757292,-17151.646757,-17151.646757,106.757873,0.000000,107.239963,60.000000,164.000000,60.000000,1
0.000000,0.000000,-17225.847434,-17124.138187,-17124.138187,136.501073,0.000000,137.023913,60.000000,193.000000,60.000000,1
0.000000,0.000000,-17225.937031,-17152.640711,-17152.640711,142.892768,0.000000,143.213594,60.000000,194.000000,60.000000,1
0.000000,0.000000,-17226.024634,-17138.663443,-17138.663443,156.589468,0.000000,157.044086,60.000000,213.000000,60.000000,1
0.000000,0.000000,-17226.114311,-17146.691256,-17146.691256,145.047558,0.000000,145.518264,60.000000,196.000000,60.000000,1
