lpBound,rootDualBound,dualBound,heuristicPrimalBound,primalBound,heuristicTime,rootDualBoundTime,terminationTime,maxTerminationTime,completionTime,maxCompletionTime,usePreprocessing
8489.767168,8490.388086,8514.420023,8551.000000,8551.000000,2.139402,2.479785,400.043327,400.000000,400.000000,400.000000,1
8768.331944,8768.406912,8785.930093,8820.000000,8820.000000,4.084776,4.361748,400.040753,400.000000,400.000000,400.000000,1
8589.453776,8589.842757,8609.401910,8659.000000,8659.000000,3.407700,3.742294,400.041244,400.000000,400.000000,400.000000,1
8578.498184,8578.741756,8600.451580,8650.000000,8650.000000,2.498935,2.814727,400.048115,400.000000,401.000000,400.000000,1
8475.840106,8476.007195,8498.320910,8556.000000,8556.000000,2.064933,2.385697,400.038564,400.000000,400.000000,400.000000,1
8840.513088,8841.330638,8865.748333,8898.000000,8898.000000,3.872248,4.149124,400.052771,400.000000,400.000000,400.000000,1
8671.373392,8672.515733,8691.596790,8747.000000,8747.000000,3.617482,4.262211,400.035814,400.000000,400.000000,400.000000,1
8512.544946,8513.227657,8536.354152,8599.000000,8598.000000,2.206694,2.463229,400.046707,400.000000,400.000000,400.000000,1
8509.945237,8509.945237,8530.925459,8588.000000,8588.000000,2.088739,2.242572,400.059477,400.000000,401.000000,400.000000,1
8554.696188,8555.274986,8575.733138,8626.000000,8626.000000,1.993668,2.415616,400.037228,400.000000,400.000000,400.000000,1
8531.177370,8531.421067,8549.894055,8611.000000,8611.000000,1.889669,2.206325,400.047227,400.000000,400.000000,400.000000,1
8927.667894,8928.955612,8950.106303,9027.000000,9026.000000,1.618962,2.451823,400.078386,400.000000,400.000000,400.000000,1
8338.880756,8339.763144,8359.459717,8409.000000,8409.000000,1.750963,2.225111,400.044740,400.000000,401.000000,400.000000,1
8469.493509,8472.259798,8491.495524,8570.000000,8570.000000,1.969805,3.725556,400.053249,400.000000,400.000000,400.000000,1
8620.966743,8621.995524,8645.445774,8712.000000,8712.000000,1.723592,2.231195,400.063823,400.000000,400.000000,400.000000,1
8503.010731,8503.427183,8523.658159,8582.000000,8582.000000,2.344693,2.735746,400.052381,400.000000,400.000000,400.000000,1
8739.386133,8740.420013,8761.284059,8791.000000,8791.000000,1.775975,2.098934,400.064453,400.000000,400.000000,400.000000,1
8832.750689,8833.127222,8851.407467,8913.000000,8913.000000,2.136304,2.576997,400.050549,400.000000,401.000000,400.000000,1
8926.238823,8926.526804,8948.203036,9002.000000,9002.000000,2.047484,2.318718,400.037227,400.000000,400.000000,400.000000,1
8676.878733,8677.784013,8697.483912,8740.000000,8740.000000,1.919766,2.478205,400.044071,400.000000,400.000000,400.000000,1
8814.924372,8816.074229,8835.905243,8891.000000,8891.000000,1.923361,2.267034,400.047504,400.000000,400.000000,400.000000,1
8776.877919,8776.877919,8796.468359,8856.000000,8833.000000,2.210891,2.355571,400.060683,400.000000,401.000000,400.000000,1
8631.872606,8636.018228,8654.062460,8730.000000,8726.000000,1.701434,2.206034,400.066415,400.000000,400.000000,400.000000,1
8837.691737,8838.794354,8861.116011,8911.000000,8911.000000,2.225789,2.791671,400.039650,400.000000,400.000000,400.000000,1
8697.152381,8698.174287,8717.215948,8763.000000,8760.000000,2.101204,2.472588,400.051310,400.000000,400.000000,400.000000,1
8522.389109,8522.462661,8542.464128,8607.000000,8606.000000,1.712535,1.915605,400.054511,400.000000,400.000000,400.000000,1
8823.818268,8825.373654,8847.071798,8915.000000,8915.000000,1.674761,2.165357,400.057525,400.000000,401.000000,400.000000,1
8784.719602,8784.770331,8808.716414,8869.000000,8851.000000,1.939992,2.211761,400.043137,400.000000,400.000000,400.000000,1
8927.416969,8927.998579,8949.691304,9011.000000,9011.000000,3.106181,3.747357,400.055899,400.000000,400.000000,400.000000,1
8403.729866,8407.543169,8422.425550,8497.000000,8497.000000,4.724737,7.253773,400.034342,400.000000,400.000000,400.000000,1
8620.496411,8623.164663,8646.705510,8709.000000,8707.000000,2.778607,3.435107,400.045281,400.000000,401.000000,400.000000,1
8871.654093,8871.980150,8894.286199,8938.000000,8938.000000,2.488338,2.792815,400.045590,400.000000,400.000000,400.000000,1
9024.029019,9024.297450,9045.398871,9093.000000,9093.000000,1.595610,1.921133,400.047889,400.000000,400.000000,400.000000,1
8731.599933,8731.830035,8754.399576,8807.000000,8807.000000,1.935146,2.277469,400.043390,400.000000,400.000000,400.000000,1
8881.695772,8884.764720,8903.397618,8989.000000,8989.000000,2.269819,4.314537,400.046277,400.000000,400.000000,400.000000,1
8953.201754,8953.254542,8978.129079,9035.000000,9035.000000,1.991493,2.153458,400.053736,400.000000,401.000000,400.000000,1
8952.957081,8953.075083,8969.720129,9030.000000,9030.000000,1.813868,2.015493,400.037464,400.000000,400.000000,400.000000,1
8679.706677,8679.884497,8700.175190,8769.000000,8769.000000,2.848440,3.148946,400.050270,400.000000,400.000000,400.000000,1
8611.080805,8611.250560,8633.479212,8697.000000,8694.000000,1.961919,2.276873,400.047596,400.000000,400.000000,400.000000,1
8722.812127,8722.925220,8744.021941,8794.000000,8794.000000,2.675046,3.042672,400.044108,400.000000,400.000000,400.000000,1
8717.694020,8718.611689,8739.345919,8807.000000,8807.000000,1.803186,2.256217,400.047586,400.000000,401.000000,400.000000,1
8814.496801,8815.899928,8836.694320,8895.000000,8895.000000,1.806471,2.258265,400.033198,400.000000,400.000000,400.000000,1
8671.556685,8672.247959,8694.059621,8747.000000,8747.000000,1.995906,2.354508,400.034851,400.000000,400.000000,400.000000,1
8656.252630,8656.505745,8679.321929,8732.000000,8732.000000,1.903013,2.173958,400.046439,400.000000,400.000000,400.000000,1
8492.249459,8492.429211,8508.929971,8573.000000,8573.000000,2.052997,2.329538,400.040879,400.000000,400.000000,400.000000,1
8759.630914,8760.421680,8779.714147,8843.000000,8843.000000,1.820669,2.443835,400.035751,400.000000,401.000000,400.000000,1
8776.420371,8776.420371,8798.833150,8838.000000,8838.000000,3.475878,3.622480,400.043192,400.000000,400.000000,400.000000,1
8804.177304,8805.416602,8827.700529,8900.000000,8900.000000,2.183441,2.743048,400.040476,400.000000,400.000000,400.000000,1
8630.287550,8630.517921,8651.197276,8701.000000,8701.000000,3.402555,3.657934,400.043118,400.000000,400.000000,400.000000,1
8938.588829,8939.317380,8961.218782,9006.000000,9006.000000,3.431822,3.967888,400.044876,400.000000,401.000000,400.000000,1
