instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,64,32007.729870,32433.491959,32407.335696,50406.085884,50408.223118,100000000000000007629769841091887003294964970946560.000000,249.184673,259.860673,249.184673,300.092673,1037,13358,300.000000,64,88,CBC,1
1,New,64,32227.753789,78291.739854,33831.708591,84087.746486,84108.750000,84108.750000,33.046156,33.226156,36.374156,36.386156,322,877,300.000000,160,5,CBC,1
2,New,64,32121.770469,46985.235992,32870.879095,64353.330907,64361.998511,68605.000000,22.794628,27.070628,300.090628,300.134628,13640,94449,300.000000,98,4,CBC,1
3,New,64,32073.778369,60428.546359,32737.993796,73390.313430,73664.686485,74407.500000,46.056655,48.508655,300.076655,300.100655,17136,75261,300.000000,127,2,CBC,1
4,New,64,32094.167490,65861.352205,32455.675258,77403.971427,77864.285568,80171.000000,21.388708,22.204708,300.092708,300.112708,17670,70053,300.000000,135,2,CBC,1
5,New,64,32095.311871,71644.249622,32559.606029,80003.511399,80270.726335,81004.000000,18.715111,20.171111,300.095111,300.115111,18432,94207,300.000000,144,1,CBC,1
6,New,64,32058.207547,60843.986709,32691.713551,69993.587749,70146.247808,77580.250000,21.722860,23.830860,300.082860,300.106860,17410,90039,300.000000,125,2,CBC,1
7,New,64,32046.751864,43983.372695,32380.450494,58733.108252,58774.383774,67433.000000,14.831068,18.407068,300.075068,300.099068,14883,83110,300.000000,92,1,CBC,1
8,New,64,32166.211659,45692.101443,32279.666027,61115.507834,61193.685221,69188.500000,26.120566,29.436566,300.080566,300.116566,15439,84783,300.000000,98,5,CBC,1
9,New,64,32085.342339,43530.998111,32560.822288,57483.113928,57500.564492,74412.250000,17.433957,21.369957,300.157957,300.193957,14685,79569,300.000000,87,2,CBC,1
10,New,64,32150.705989,55017.751648,32529.230261,68305.628523,68336.147614,74686.750000,16.126024,20.078024,300.070024,300.106024,14788,112594,300.000000,115,1,CBC,1
