instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,4,176867.503349,176870.378349,176870.378349,256667.730710,258411.000000,258411.000000,41.534992,42.202992,61.046992,61.050992,2808,19552,300.000000,84,18,CBC,1
1,New,4,176865.821531,176868.696531,176868.696531,256932.810128,258410.000000,258410.000000,41.473447,42.593447,181.493447,181.501447,17451,119295,300.000000,84,18,CBC,1
2,New,4,176869.760925,176872.914771,176872.914771,256736.406508,258409.000000,258409.000000,41.480958,42.532958,150.432958,150.436958,11527,121749,300.000000,84,18,CBC,1
3,New,4,176871.078051,176873.953051,176873.953051,256625.047433,258414.000000,258414.000000,41.500747,42.264747,220.292747,220.296747,23233,183476,300.000000,84,18,CBC,1
4,New,4,176869.190896,176872.344742,176872.344742,257188.397369,257834.878582,258411.000000,41.459631,43.463631,300.087631,300.103631,25255,235243,300.000000,84,18,CBC,1
5,New,4,176862.558986,176865.433986,176865.433986,256613.779679,258405.000000,258405.000000,41.443412,42.199412,128.583412,128.587412,10516,98765,300.000000,84,18,CBC,1
6,New,4,176866.886682,176869.761682,176869.761682,256689.558551,258411.000000,258411.000000,41.433593,42.349593,185.349593,185.353593,18649,182241,300.000000,84,18,CBC,1
7,New,4,176863.562324,176866.437324,176866.437324,256620.436977,258407.000000,258407.000000,41.429703,42.109703,193.217703,193.225703,18598,160615,300.000000,84,18,CBC,1
8,New,4,176864.533652,176867.408652,176867.408652,257033.500710,257838.697669,258567.000000,41.463994,43.943994,300.099994,300.119994,26910,218939,300.000000,84,18,CBC,1
9,New,4,176869.178113,176872.053113,176872.053113,257001.614425,257723.063344,258410.000000,41.528295,44.400295,300.088295,300.112295,26213,231382,300.000000,84,18,CBC,1
10,New,4,176865.921189,176868.075035,176868.075035,257142.443002,258310.229159,258411.000000,41.437660,42.957660,300.037660,300.053660,28682,302763,300.000000,84,18,CBC,1
