instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,4,834.682353,912.751318,912.751318,1042.335836,1120.000000,1120.000000,0.405044,0.457044,2.765044,2.769044,1084,4593,300.000000,5,4,CBC,1
1,Farkas,4,831.117438,908.708966,908.708966,1064.836648,1118.000000,1118.000000,0.021367,0.489367,10.809367,10.813367,6521,21175,300.000000,5,4,CBC,1
2,Farkas,4,826.621549,905.380392,905.380392,1058.230860,1118.000000,1118.000000,0.018931,0.674931,19.514931,19.522931,10846,40153,300.000000,5,4,CBC,1
3,Farkas,4,828.084508,904.677995,904.677995,1060.502089,1117.000000,1117.000000,0.018994,0.646994,11.378994,11.386994,5827,21238,300.000000,5,4,CBC,1
4,Farkas,4,835.307052,913.369150,913.369150,1071.806920,1121.000000,1121.000000,0.020455,0.716455,7.080455,7.088455,3079,13219,300.000000,5,4,CBC,1
5,Farkas,4,834.676087,910.342025,910.342025,1067.876773,1127.000000,1127.000000,0.019247,0.667247,10.507247,10.515247,5674,20713,300.000000,5,4,CBC,1
6,Farkas,4,828.945708,907.866596,907.866596,1054.750952,1122.000000,1122.000000,0.019645,0.619645,18.695645,18.703645,11493,38233,300.000000,5,4,CBC,1
7,Farkas,4,827.676780,906.260343,906.260343,1062.190510,1114.000000,1114.000000,0.021266,0.529266,20.357266,20.361266,11146,43344,300.000000,5,4,CBC,1
8,Farkas,4,827.060210,901.273893,901.273893,1056.779684,1111.000000,1111.000000,0.020785,0.652785,8.836785,8.848785,4364,17348,300.000000,5,4,CBC,1
9,Farkas,4,830.440303,908.907775,908.907775,1098.804656,1118.000000,1118.000000,0.016302,0.632302,1.732302,1.740302,596,3221,300.000000,5,4,CBC,1
10,Farkas,4,824.693337,902.442353,902.442353,1049.723711,1119.000000,1119.000000,0.019816,0.711816,15.343816,15.351816,8213,29125,300.000000,5,4,CBC,1
