instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,16,862578.643492,871003.861408,865679.018873,873388.250070,878430.316000,878430.316000,1.676612,1.736612,142.152612,142.156612,67548,128715,300.000000,40,4,CBC,1
1,Farkas,16,862867.540780,872160.557224,865967.916161,874941.894940,880180.316000,880180.316000,0.341655,0.405655,122.965655,122.969655,62574,116321,300.000000,40,4,CBC,1
2,Farkas,16,862468.699295,870854.582288,865569.074676,873210.638077,878122.316000,878122.316000,0.314209,0.378209,202.246209,202.250209,70211,255889,300.000000,40,4,CBC,1
3,Farkas,16,862368.773700,870118.194108,865469.149081,872407.206063,877512.316000,877512.316000,0.310255,0.378255,183.622255,183.626255,67832,279762,300.000000,40,4,CBC,1
4,Farkas,16,861361.896056,869971.354197,864462.275901,872543.981096,877542.316000,877542.316000,0.303248,0.415248,139.851248,139.851248,66673,134146,300.000000,40,4,CBC,1
5,Farkas,16,863057.925486,872067.475880,866164.296402,874586.075875,879734.316000,879734.316000,0.317860,0.369860,169.737860,169.737860,67336,225226,300.000000,40,4,CBC,1
6,Farkas,16,860036.917800,865797.459074,863109.346141,867406.632184,872390.316000,872390.316000,0.348710,0.388710,177.336710,177.340710,66562,172240,300.000000,40,4,CBC,1
7,Farkas,16,863360.801357,870366.986590,866555.238150,872075.929470,877204.826843,877204.826843,0.351938,0.423938,127.175938,127.179938,62798,116068,300.000000,40,4,CBC,1
8,Farkas,16,862788.652282,871788.918708,865889.143734,874131.480664,879236.316000,879236.316000,0.302087,0.366087,140.514087,140.514087,59905,143017,300.000000,40,4,CBC,1
9,Farkas,16,859993.078384,866156.307310,863087.641234,867934.996967,872876.316000,872876.316000,0.347334,0.415334,165.543334,165.547334,69095,213737,300.000000,40,4,CBC,1
10,Farkas,16,859962.262969,871427.355730,863380.471460,874799.126596,880335.316000,880335.316000,0.349214,0.385214,271.105214,271.109214,86071,325472,300.000000,40,4,CBC,1
