instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,None,4,13460.233074,13460.233074,13460.233074,20725.466298,20727.634758,21166.000000,0.011916,0.103916,300.363916,300.363916,106349,489123,300.000000,0,0,CBC,1
1,None,4,13540.596711,13540.596711,13540.596711,21143.350435,21143.350435,21166.000000,0.001592,0.153592,300.445592,300.449592,83978,581767,300.000000,0,0,CBC,1
2,None,4,13490.342137,13490.342137,13490.342137,25792.603316,25808.801995,26951.000000,0.001628,1.261628,300.413628,300.433628,50328,298462,300.000000,0,0,CBC,1
3,None,4,13407.727944,13407.727944,13407.727944,20896.053420,20896.229304,23219.000000,0.001611,1.189611,300.245611,300.257611,36878,227416,300.000000,0,0,CBC,1
4,None,4,13599.687620,13599.687620,13599.687620,22341.938562,22341.938562,24266.000000,0.001596,0.157596,300.309596,300.313596,99930,475716,300.000000,0,0,CBC,1
5,None,4,13470.562708,13470.562708,13470.562708,20514.479850,20521.659531,21962.000000,0.001618,0.797618,300.393618,300.405618,53599,210634,300.000000,0,0,CBC,1
6,None,4,13564.580925,13564.580925,13564.580925,21070.617927,21070.809148,21166.000000,0.001609,0.613609,300.293609,300.301609,44172,317738,300.000000,0,0,CBC,1
7,None,4,13653.189106,13653.189106,13653.189106,21233.751833,21233.763627,22342.000000,0.001634,0.105634,300.785634,300.785634,136473,443260,300.000000,0,0,CBC,1
8,None,4,13823.911635,13823.911635,13823.911635,35997.914666,38697.273113,49626.000000,0.001649,0.073649,300.681649,300.681649,113575,648350,300.000000,0,0,CBC,1
9,None,4,13245.169446,13245.169446,13245.169446,19450.928131,19450.928131,19514.000000,0.001198,0.357198,300.305198,300.313198,58771,416565,300.000000,0,0,CBC,1
