instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,None,64,-43.000000,-43.000000,-43.000000,-43.000000,-43.000000,100000000000000007629769841091887003294964970946560.000000,0.004783,0.076783,0.004783,300.012783,43727,209348,300.000000,0,0,CBC,1
1,None,64,-43.000000,-43.000000,-43.000000,-43.000000,-43.000000,-38.000000,0.001182,0.033182,300.161182,300.165182,38738,272060,300.000000,0,0,CBC,1
2,None,64,-43.000000,-43.000000,-43.000000,-43.000000,-43.000000,-39.000000,0.001172,0.045172,300.077172,300.081172,35281,214367,300.000000,0,0,CBC,1
3,None,64,-43.000000,-43.000000,-43.000000,-43.000000,-43.000000,-38.000000,0.001253,0.089253,300.109253,300.113253,31539,309947,300.000000,0,0,CBC,1
4,None,64,-43.000000,-43.000000,-43.000000,-43.000000,-43.000000,-41.000000,0.001535,0.037535,300.073535,300.077535,38298,270503,300.000000,0,0,CBC,1
5,None,64,-43.000000,-43.000000,-43.000000,-43.000000,-43.000000,-41.000000,0.001205,0.073205,300.081205,300.085205,36857,313884,300.000000,0,0,CBC,1
6,None,64,-43.000000,-43.000000,-43.000000,-43.000000,-43.000000,-40.000000,0.001636,0.053636,300.105636,300.109636,42283,265487,300.000000,0,0,CBC,1
7,None,64,-43.000000,-43.000000,-43.000000,-43.000000,-43.000000,-39.000000,0.001539,0.037539,300.125539,300.129539,36964,273659,300.000000,0,0,CBC,1
8,None,64,-43.000000,-43.000000,-43.000000,-43.000000,-43.000000,-40.000000,0.001623,0.117623,300.101623,300.105623,35494,266612,300.000000,0,0,CBC,1
9,None,64,-43.000000,-43.000000,-43.000000,-43.000000,-43.000000,-39.000000,0.001680,0.101680,300.189680,300.193680,43782,242548,300.000000,0,0,CBC,1
10,None,64,-43.000000,-43.000000,-43.000000,-43.000000,-43.000000,-40.000000,0.001892,0.041892,300.117892,300.117892,40744,245920,300.000000,0,0,CBC,1
