instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,64,1415.000000,1506.666667,1503.004634,1505.947254,1505.947867,100000000000000007629769841091887003294964970946560.000000,343.433886,344.449886,343.433886,344.473886,0,690,300.000000,522,26,CBC,1
1,Farkas,64,891.066259,902.478653,891.066259,1494.451604,1534.506882,100000000000000007629769841091887003294964970946560.000000,101.041668,101.909668,101.041668,300.013668,2902,122646,300.000000,522,26,CBC,1
