instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,None,64,2748.345238,2748.345238,2748.345238,6581.091128,6820.068266,100000000000000007629769841091887003294964970946560.000000,0.015754,2.267754,0.015754,300.039754,23450,332873,300.000000,0,0,CBC,1
1,None,64,2791.023810,2791.023810,2791.023810,6489.877505,6612.138257,7041.000000,0.001496,1.505496,300.061496,300.077496,12821,285029,300.000000,0,0,CBC,1
2,None,64,2767.622024,2767.622024,2767.622024,5824.791850,6158.828686,6259.000000,0.001124,1.261124,300.053124,300.065124,19000,324628,300.000000,0,0,CBC,1
3,None,64,1620.371190,1620.371190,1620.371190,4556.756059,4784.000000,4784.000000,0.001936,2.353936,46.125936,46.157936,2760,50513,300.000000,0,0,CBC,1
4,None,64,2648.553571,2648.553571,2648.553571,6473.934954,6794.836751,7571.000000,0.001472,0.677472,300.073472,300.081472,18853,299762,300.000000,0,0,CBC,1
5,None,64,2618.020238,2618.020238,2618.020238,6434.882296,6657.729672,7229.000000,0.001322,2.265322,300.033322,300.065322,15077,259716,300.000000,0,0,CBC,1
6,None,64,2787.936905,2787.936905,2787.936905,6499.586132,6702.854952,7320.000000,0.001892,1.641892,300.049892,300.069892,14989,253629,300.000000,0,0,CBC,1
7,None,64,2609.255952,2609.255952,2609.255952,6435.897321,6625.242472,7215.000000,0.001116,2.261116,300.081116,300.105116,15272,251882,300.000000,0,0,CBC,1
8,None,64,2619.077381,2619.077381,2619.077381,6575.887625,6854.142147,7173.000000,0.001117,2.093117,300.045117,300.073117,18529,312378,300.000000,0,0,CBC,1
9,None,64,2701.979167,2701.979167,2701.979167,6584.781491,6869.446885,7200.000000,0.001512,1.921512,300.053512,300.081512,14920,272902,300.000000,0,0,CBC,1
10,None,64,2430.045238,2430.045238,2430.045238,6004.079389,6308.029619,6412.000000,0.001125,1.909125,300.033125,300.061125,16773,300986,300.000000,0,0,CBC,1
