instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,16,290.931073,293.326747,292.890285,301.002191,307.000000,307.000000,4.147933,4.607933,7.427933,7.431933,644,3961,300.000000,16,5,CBC,1
1,New,16,290.931073,293.326747,291.669077,302.038712,307.000000,307.000000,4.079083,6.111083,11.651083,11.679083,1384,8446,300.000000,16,5,CBC,1
2,New,16,288.269590,291.516024,291.314092,302.611219,307.000000,307.000000,5.119396,7.235396,39.459396,39.495396,8904,34269,300.000000,16,6,CBC,1
3,New,16,290.931073,293.326747,293.158489,302.654355,307.000000,307.000000,4.438230,6.754230,18.854230,18.894230,3310,14658,300.000000,16,5,CBC,1
4,New,16,290.931073,293.326747,291.936457,301.955765,307.000000,307.000000,2.988782,5.272782,18.376782,18.416782,3412,17862,300.000000,16,2,CBC,1
5,New,16,290.931073,293.326747,293.063812,300.610972,307.000000,307.000000,3.632278,5.976278,26.736278,26.776278,5542,26738,300.000000,16,5,CBC,1
6,New,16,289.927415,293.049973,292.882683,300.077128,307.000000,307.000000,4.113317,6.101317,30.105317,30.133317,6587,29301,300.000000,16,4,CBC,1
7,New,16,288.219087,291.816642,289.137709,301.907040,307.000000,307.000000,4.989272,7.285272,26.797272,26.833272,4924,23161,300.000000,16,6,CBC,1
8,New,16,290.931073,293.049973,292.697403,300.219993,307.000000,307.000000,4.026683,6.130683,34.442683,34.478683,8438,34727,300.000000,16,4,CBC,1
9,New,16,284.483360,286.919128,286.897205,297.720198,306.000000,306.000000,4.440211,6.676211,48.920211,48.956211,10782,44679,300.000000,16,6,CBC,1
10,New,16,290.931073,293.326747,291.522957,301.636957,307.000000,307.000000,4.366359,6.406359,13.534359,13.562359,1687,10231,300.000000,16,5,CBC,1
