instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,16,5480.606156,5718.207760,5580.007961,6774.458561,6991.472876,100000000000000007629769841091887003294964970946560.000000,3.468225,5.660225,3.468225,300.040225,21513,338043,300.000000,16,2,CBC,1
1,Farkas,16,4964.808720,5079.297324,4988.507735,6547.778711,6772.470238,6772.470238,0.388964,0.624964,22.368964,22.376964,2604,25555,300.000000,16,2,CBC,1
2,Farkas,16,5362.430447,5388.363386,5362.430447,6463.665763,6767.782051,6767.782051,0.408635,0.824635,13.372635,13.376635,1840,12957,300.000000,16,2,CBC,1
