instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,16,38893.903641,38962.268924,38956.149375,38956.149375,39353.467413,40005.054142,7.125799,7.149799,300.137799,300.137799,58748,340639,300.000000,17,11,CBC,1
1,Farkas,16,32669.366516,32674.297335,32669.366516,32750.202237,33227.003347,33687.054152,0.131854,0.675854,300.427854,300.435854,85053,533529,300.000000,17,11,CBC,1
2,Farkas,16,38893.768813,38962.158733,38956.020496,38989.527614,39351.003912,40005.054142,0.119335,0.835335,300.239335,300.243335,42763,241194,300.000000,17,11,CBC,1
3,Farkas,16,38893.363929,38961.709211,38955.594974,38986.136472,39348.476786,40487.054142,0.121309,0.681309,300.277309,300.285309,46884,270178,300.000000,17,11,CBC,1
4,Farkas,16,65059.213900,65061.564780,65059.213900,65085.810696,65340.339280,65758.000110,0.175014,0.379014,300.527014,300.531014,102332,555859,300.000000,17,11,CBC,1
5,Farkas,16,38893.254064,38961.583556,38955.470171,38983.337579,39369.627379,40660.123849,0.129312,0.569312,300.261312,300.265312,46724,277651,300.000000,17,11,CBC,1
6,Farkas,16,45254.186094,45262.485176,45254.186094,45296.718243,45633.757356,46437.912253,0.140577,0.672577,300.368577,300.372577,74646,442528,300.000000,17,11,CBC,1
7,Farkas,16,38894.013127,38962.363966,38956.241835,38990.261298,39346.703795,40005.054142,0.131570,0.747570,300.279570,300.287570,45602,263258,300.000000,17,11,CBC,1
8,Farkas,16,38893.869778,38962.292162,38956.078701,38991.376630,39338.604540,40117.054142,0.129082,0.733082,300.241082,300.241082,42304,231660,300.000000,17,11,CBC,1
9,Farkas,16,38894.169260,38962.664725,38956.387651,38988.494938,39357.489867,40007.054142,0.131780,0.447780,300.267780,300.275780,46656,273332,300.000000,17,11,CBC,1
10,Farkas,16,45253.551222,45261.863479,45253.551222,45294.988531,45620.113452,46610.437440,0.141378,0.321378,300.433378,300.433378,80523,479500,300.000000,17,11,CBC,1
