instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,4,834.682353,912.751318,912.751318,1042.335836,1120.000000,1120.000000,0.576877,0.632877,2.980877,2.980877,1084,4593,300.000000,5,4,CBC,1
1,New,4,764.962768,863.562374,844.096670,999.000000,999.000000,999.000000,0.197606,0.329606,0.329606,0.333606,0,130,300.000000,17,2,CBC,1
2,New,4,699.145903,701.808719,699.592919,769.998837,770.000000,770.000000,0.291736,0.351736,0.367736,0.367736,3,82,300.000000,26,2,CBC,1
3,New,4,835.847577,913.622764,913.622764,1082.388908,1120.000000,1120.000000,0.214232,0.278232,1.314232,1.318232,638,2307,300.000000,18,2,CBC,1
4,New,4,777.897472,869.140469,815.402694,1073.999443,1101.000000,1101.000000,0.291054,0.387054,0.855054,0.855054,281,949,300.000000,28,2,CBC,1
5,New,4,770.436814,954.818414,865.239524,1027.668516,1118.000000,1118.000000,0.294811,0.370811,0.790811,0.790811,276,929,300.000000,27,2,CBC,1
6,New,4,833.797053,912.010922,911.879218,1065.376766,1148.000000,1148.000000,0.247635,0.291635,6.091635,6.095635,3448,14286,300.000000,18,2,CBC,1
7,New,4,680.367478,778.618469,702.512678,897.800000,927.000000,927.000000,0.251959,0.299959,2.263959,2.263959,1668,4256,300.000000,23,2,CBC,1
8,New,4,625.661154,625.661154,625.661154,668.000000,668.000000,668.000000,0.355667,0.367667,0.371667,0.371667,0,25,300.000000,27,3,CBC,1
9,New,4,623.368909,631.507734,629.844587,677.999640,678.000000,678.000000,0.415793,0.515793,0.547793,0.547793,8,177,300.000000,18,4,CBC,1
10,New,4,628.855080,628.915166,628.885327,720.621474,721.000000,721.000000,0.772323,0.832323,0.848323,0.848323,3,87,300.000000,30,7,CBC,1
