instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,4,5480.606156,5597.724281,5560.973364,6667.872145,6946.713383,100000000000000007629769841091887003294964970946560.000000,0.661881,1.253881,0.661881,300.021881,24173,321478,300.000000,4,4,CBC,1
1,New,4,5533.369743,8214.119262,5615.929096,8673.955577,8977.000000,8977.000000,0.745210,2.497210,51.841210,51.869210,5123,66936,300.000000,18,1,CBC,1
2,New,4,5567.932478,8077.736550,5849.398194,8717.531440,9140.898295,9163.000000,0.990292,3.162292,300.042292,300.074292,31259,383254,300.000000,20,2,CBC,1
3,New,4,5589.726808,8355.666486,5895.703571,9133.764554,9498.000000,9498.000000,1.017313,2.529313,91.929313,91.953313,8081,140681,300.000000,24,2,CBC,1
4,New,4,5533.748235,9810.383412,5536.748235,10210.949984,10533.000000,10533.000000,1.083462,2.683462,21.867462,21.887462,2062,27341,300.000000,27,1,CBC,1
5,New,4,5613.453858,9293.649214,5869.172522,9716.460821,9906.000000,9906.000000,1.387477,2.859477,33.231477,33.255477,3586,43097,300.000000,25,3,CBC,1
6,New,4,5763.231226,12074.067878,5853.123339,12126.483525,12143.000000,12143.000000,1.677886,2.185886,3.669886,3.673886,197,2076,300.000000,37,2,CBC,1
7,New,4,5531.896976,8017.235018,5723.593558,8515.323091,8792.000000,8792.000000,1.581687,1.853687,12.921687,12.929687,1109,13916,300.000000,21,5,CBC,1
8,New,4,5552.665138,9433.859879,5697.171978,10114.765160,10174.000000,10174.000000,1.048896,2.312896,13.044896,13.060896,1051,15919,300.000000,27,1,CBC,1
9,New,4,5600.534044,10308.543053,5695.723044,10492.674041,10547.000000,10547.000000,1.447041,2.547041,3.915041,3.927041,134,2721,300.000000,32,2,CBC,1
10,New,4,5787.387796,11043.283086,5864.452547,11241.711914,11363.000000,11363.000000,1.478275,2.678275,4.362275,4.374275,196,3274,300.000000,34,2,CBC,1
