instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,64,20430947.618854,20509302.700170,20443017.002346,20484187.730386,20561188.976755,100000000000000007629769841091887003294964970946560.000000,74.706140,75.290140,74.706140,300.022140,12802,123220,300.000000,64,30,CBC,1
1,Farkas,64,20419898.749406,20502421.120471,20428182.010923,20462175.504376,20630521.545607,20796269.536316,1.366149,1.466149,300.094149,300.098149,17106,71746,300.000000,64,30,CBC,1
2,Farkas,64,20411571.491109,20497137.809568,20423810.233971,20476520.735512,20631984.118553,20736494.401809,1.331087,1.491087,300.059087,300.063087,17747,111208,300.000000,64,30,CBC,1
3,Farkas,64,20453942.508045,20524187.686735,20466009.991734,20516260.954620,20629740.295040,20830702.066812,1.347685,1.643685,300.031685,300.039685,20147,93921,300.000000,64,30,CBC,1
4,Farkas,64,20399334.955380,20486428.606918,20409443.376969,20464687.606791,20610536.779898,20740662.756547,1.331037,1.531037,300.067037,300.071037,18453,82943,300.000000,64,30,CBC,1
5,Farkas,64,20434060.545664,20504181.131750,20446060.398284,20463065.370546,20656129.916010,20749097.557693,1.344393,1.476393,300.084393,300.088393,18480,69892,300.000000,64,30,CBC,1
6,Farkas,64,20459809.642240,20533034.527629,20470237.685912,20491240.611715,20640566.231898,20796129.706492,1.333669,1.441669,300.093669,300.097669,17231,61874,300.000000,64,30,CBC,1
7,Farkas,64,20384692.677853,20472662.489892,20394973.406262,20440860.113695,20589869.135190,20720762.919388,1.342725,1.482725,300.066725,300.070725,17390,92980,300.000000,64,30,CBC,1
8,Farkas,64,20346398.912588,20409836.325157,20353810.858739,20405731.663410,20537825.232665,20720418.786764,1.343584,1.511584,300.035584,300.039584,19654,83257,300.000000,64,30,CBC,1
9,Farkas,64,20344113.396039,20416113.216302,20348831.554907,20382020.128180,20536585.797828,20706143.246941,1.341676,1.441676,300.069676,300.073676,17316,106259,300.000000,64,30,CBC,1
10,Farkas,64,20499096.468710,20554838.429713,20511625.709803,20546085.500926,20714981.344430,20843396.967529,1.354109,1.534109,300.090109,300.094109,17344,74673,300.000000,64,30,CBC,1
