instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,None,4,32007.729870,32007.729870,32007.729870,50661.731979,50668.392917,100000000000000007629769841091887003294964970946560.000000,0.003482,6.479482,0.003482,300.075482,11791,128527,300.000000,0,0,CBC,1
1,None,4,32714.805391,32714.805391,32714.805391,93828.703631,94526.500000,94526.500000,0.003473,0.483473,96.447473,96.459473,8831,38038,300.000000,0,0,CBC,1
2,None,4,32312.471518,32312.471518,32312.471518,75677.722343,76000.500000,76000.500000,0.003436,2.211436,67.107436,67.123436,3928,23839,300.000000,0,0,CBC,1
3,None,4,32469.568036,32469.568036,32469.568036,88531.493459,88579.750000,88579.750000,0.003426,1.091426,9.499426,9.511426,615,3369,300.000000,0,0,CBC,1
4,None,4,32276.670119,32276.670119,32276.670119,80525.659772,81180.347418,81931.250000,0.003427,1.063427,300.083427,300.099427,22164,89258,300.000000,0,0,CBC,1
5,None,4,32188.480864,32188.480864,32188.480864,83624.623076,84029.865400,85931.000000,0.003424,1.491424,300.091424,300.107424,17968,84066,300.000000,0,0,CBC,1
6,None,4,31987.479238,31987.479238,31987.479238,84148.859432,85017.500000,85017.500000,0.003463,2.339463,148.639463,148.655463,10185,49940,300.000000,0,0,CBC,1
7,None,4,32131.592548,32131.592548,32131.592548,84305.651319,84547.306656,85042.750000,0.003419,1.139419,300.055419,300.075419,15945,99532,300.000000,0,0,CBC,1
8,None,4,32736.763374,32736.763374,32736.763374,86052.554547,86848.130117,87388.250000,0.003459,0.443459,300.075459,300.091459,16585,116577,300.000000,0,0,CBC,1
9,None,4,32593.288288,32593.288288,32593.288288,93778.699294,94138.965687,94230.000000,0.003449,0.863449,300.051449,300.059449,28590,104238,300.000000,0,0,CBC,1
10,None,4,32082.856320,32082.856320,32082.856320,82886.930394,82930.250000,82930.250000,0.003491,0.555491,1.875491,1.883491,110,576,300.000000,0,0,CBC,1
