instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,4,32007.729870,32033.992410,32031.549988,50704.986032,50708.214299,100000000000000007629769841091887003294964970946560.000000,1.426902,8.334902,1.426902,300.046902,12700,114545,300.000000,4,5,CBC,1
1,New,4,27045.264183,27407.733637,27306.932381,44598.302024,44659.418058,51509.000000,0.944628,7.540628,300.056628,300.092628,14022,101514,300.000000,4,2,CBC,1
2,New,4,31590.859774,31674.060860,31660.238682,49299.622818,49304.481396,71706.250000,1.103497,8.523497,300.059497,300.107497,13556,95217,300.000000,4,3,CBC,1
3,New,4,31209.874772,31433.197991,31421.221247,49698.896952,49703.453105,68740.750000,1.493809,5.621809,300.069809,300.129809,14351,90844,300.000000,4,5,CBC,1
4,New,4,31749.177609,31967.195790,31864.467937,50043.694239,50049.110137,68165.250000,1.296118,6.020118,300.092118,300.156118,13494,91729,300.000000,4,4,CBC,1
5,New,4,31811.154631,32079.338865,32065.871261,50243.633362,50273.798840,69849.500000,1.292806,5.632806,300.112806,300.184806,14907,91519,300.000000,4,4,CBC,1
6,New,4,28155.966246,28625.414687,28340.806029,46550.565250,46600.201561,53543.750000,1.265054,7.925054,300.069054,300.109054,12890,101309,300.000000,4,4,CBC,1
7,New,4,31517.888867,31646.948758,31615.090909,49612.401541,49626.665676,70751.250000,0.966773,9.046773,300.078773,300.134773,14989,87440,300.000000,4,2,CBC,1
8,New,4,28541.747153,28802.001557,28786.992857,45665.176566,45671.358648,54697.250000,1.135802,8.615802,300.087802,300.131802,12573,98732,300.000000,4,3,CBC,1
9,New,4,30913.348197,31067.795817,31003.922620,49796.296801,49803.122734,58984.750000,1.307933,6.203933,300.159933,300.219933,12935,71694,300.000000,4,4,CBC,1
10,New,4,29852.631288,30261.982856,29988.746536,46770.609838,46779.485689,66842.500000,1.317071,8.285071,300.157071,300.201071,14057,80769,300.000000,4,4,CBC,1
