instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,64,2748.345238,3778.988095,2894.970238,6581.091128,6782.796733,100000000000000007629769841091887003294964970946560.000000,5.321384,7.529384,5.321384,300.049384,35778,353289,300.000000,64,2,CBC,1
1,Farkas,64,2749.603571,3777.939286,2894.036384,8358.889452,8854.000000,8854.000000,0.586994,0.642994,6.082994,6.090994,968,7427,300.000000,64,2,CBC,1
2,Farkas,64,2723.786905,3786.204762,2869.327158,9571.322666,9616.000000,9616.000000,0.689773,0.813773,1.337773,1.341773,85,846,300.000000,64,2,CBC,1
3,Farkas,64,2806.028571,3835.450000,2940.480134,11782.948641,11880.000000,11880.000000,0.630825,1.798825,8.210825,8.218825,1056,10606,300.000000,64,2,CBC,1
4,Farkas,64,2761.414286,3844.735714,2894.476414,10095.342178,10207.000000,10207.000000,0.716280,1.500280,4.400280,4.408280,650,4627,300.000000,64,2,CBC,1
5,Farkas,64,2801.634524,3886.520238,2941.437649,9990.467111,10369.000000,10369.000000,0.722265,1.810265,16.974265,16.986265,2315,25943,300.000000,64,2,CBC,1
6,Farkas,64,2731.580952,3823.159524,2881.879390,11213.677730,11259.000000,11259.000000,0.714742,1.134742,2.742742,2.746742,285,2884,300.000000,64,2,CBC,1
7,Farkas,64,2796.244048,3843.390476,2935.436235,9335.725759,9507.000000,9507.000000,0.701038,1.853038,11.757038,11.773038,1308,16193,300.000000,64,2,CBC,1
8,Farkas,64,2836.044048,3937.186905,2973.114360,11409.099564,11440.000000,11440.000000,0.728877,1.148877,4.096877,4.104877,654,4209,300.000000,64,2,CBC,1
9,Farkas,64,2711.088095,3790.688095,2858.641220,9648.981632,9694.000000,9694.000000,0.728013,1.708013,5.064013,5.076013,523,6013,300.000000,64,2,CBC,1
10,Farkas,64,2717.489286,3808.614286,2856.286161,10245.676040,10457.000000,10457.000000,0.699975,1.651975,13.003975,13.015975,2154,16723,300.000000,64,2,CBC,1
