instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,4,10482.795280,10573.334266,10550.536062,10550.536062,10783.746878,100000000000000007629769841091887003294964970946560.000000,1.870531,1.894531,1.870531,300.030531,54911,352170,300.000000,5,12,CBC,1
1,New,4,10482.146903,10572.710771,10549.854232,10583.080910,10942.044156,12494.163121,1.868855,2.268855,300.176855,300.180855,33039,212697,300.000000,5,12,CBC,1
2,New,4,10483.390127,10573.948093,10551.106226,10584.870721,10953.880220,12180.099984,1.876366,2.544366,300.196366,300.204366,36645,233275,300.000000,5,12,CBC,1
3,New,4,15516.953518,15610.444097,15597.978870,15623.577644,15960.816549,17786.167076,2.225295,2.717295,300.205295,300.209295,31991,197800,300.000000,5,12,CBC,1
4,New,4,15517.435630,15611.021510,15600.144440,15620.993273,15972.571073,17514.462306,2.181980,2.725980,300.189980,300.197980,34506,218520,300.000000,5,12,CBC,1
5,New,4,5471.468083,5573.010005,5539.491845,5572.246844,5942.990160,7543.017880,1.773646,2.937646,300.201646,300.209646,35860,227276,300.000000,5,9,CBC,1
6,New,4,10482.750357,10573.243942,10550.510317,10583.690566,10930.075732,12433.701604,1.863208,2.419208,300.187208,300.195208,35304,221344,300.000000,5,12,CBC,1
7,New,4,10483.592044,10574.221633,10551.386407,10584.731048,10922.732099,12370.911063,1.866275,2.278275,300.206275,300.210275,34992,220919,300.000000,5,12,CBC,1
8,New,4,523.390930,585.806248,558.877752,602.768722,969.361069,2962.817040,2.030142,3.566142,300.174142,300.186142,35451,231159,300.000000,5,10,CBC,1
9,New,4,10482.110351,10572.691588,10549.869657,10583.324959,10925.113687,12505.342924,1.863025,2.351025,300.207025,300.215025,31827,201535,300.000000,5,12,CBC,1
10,New,4,20606.609283,20659.585826,20644.459719,20692.116055,21066.149066,22532.178951,1.934011,2.438011,300.186011,300.194011,38800,246002,300.000000,5,11,CBC,1
