instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,4,834.682353,912.751318,912.751318,1042.335836,1120.000000,1120.000000,0.476520,0.528520,2.868520,2.868520,1084,4593,300.000000,5,4,CBC,1
1,Old,4,831.117438,908.708966,908.708966,1060.573121,1118.000000,1118.000000,0.051411,0.723411,19.559411,19.563411,10814,38979,300.000000,5,4,CBC,1
2,Old,4,826.621549,905.380392,905.380392,1063.278516,1118.000000,1118.000000,0.047370,0.771370,12.259370,12.267370,6322,20216,300.000000,5,5,CBC,1
3,Old,4,828.084508,904.677995,904.677995,1056.182129,1117.000000,1117.000000,0.061296,0.761296,26.849296,26.857296,15595,50399,300.000000,5,5,CBC,1
4,Old,4,835.307052,913.369150,913.369150,1071.730391,1121.000000,1121.000000,0.054572,0.754572,16.838572,16.846572,7905,32143,300.000000,5,5,CBC,1
5,Old,4,834.676087,910.342025,910.342025,1067.876773,1127.000000,1127.000000,0.042949,0.694949,19.510949,19.522949,11580,39903,300.000000,5,4,CBC,1
6,Old,4,828.945708,907.866596,907.866596,1056.718812,1122.000000,1122.000000,0.045032,0.665032,20.617032,20.625032,12308,43089,300.000000,5,3,CBC,1
7,Old,4,827.676780,906.260343,906.260343,1062.190510,1114.000000,1114.000000,0.045074,0.561074,5.369074,5.373074,2368,10236,300.000000,5,3,CBC,1
8,Old,4,827.060210,901.273893,901.273893,1039.986476,1111.000000,1111.000000,0.057655,0.677655,11.925655,11.933655,6270,21526,300.000000,5,5,CBC,1
9,Old,4,830.440303,908.907775,908.907775,1097.902105,1118.000000,1118.000000,0.051659,0.591659,2.827659,2.831659,1063,5256,300.000000,5,3,CBC,1
10,Old,4,824.693337,902.442353,902.442353,1058.012632,1119.000000,1119.000000,0.053244,0.669244,22.321244,22.325244,12550,42404,300.000000,5,4,CBC,1
