instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,4,32007.729870,32033.992410,32031.549988,50704.986032,50708.216787,100000000000000007629769841091887003294964970946560.000000,1.436665,8.136665,1.436665,300.076665,12718,114784,300.000000,4,5,CBC,1
1,Farkas,4,25663.086312,25674.615446,25665.541052,45025.137860,45130.369461,49597.500000,0.113210,5.953210,300.089210,300.109210,14985,97829,300.000000,4,5,CBC,1
2,Farkas,4,28410.343410,28512.239993,28485.150208,44885.795375,44898.810181,59462.000000,0.109378,6.989378,300.101378,300.153378,15322,85744,300.000000,4,5,CBC,1
3,Farkas,4,15882.300676,15882.300676,15882.300676,30351.518979,30595.071412,41949.750000,0.132507,4.428507,300.136507,300.156507,15626,83198,300.000000,4,5,CBC,1
4,Farkas,4,31219.371688,31385.675341,31219.371688,48191.586278,48193.939984,54963.250000,0.107333,7.723333,300.063333,300.111333,13992,96558,300.000000,4,5,CBC,1
5,Farkas,4,30167.932212,30184.864141,30167.932212,47153.234127,47191.244376,67639.750000,0.105415,6.601415,300.065415,300.109415,13296,100666,300.000000,4,5,CBC,1
6,Farkas,4,29942.742311,29942.742311,29942.742311,45829.076288,45839.550071,60373.500000,0.111981,6.227981,300.083981,300.123981,15181,86897,300.000000,4,5,CBC,1
7,Farkas,4,29601.185900,29601.185900,29601.185900,47978.488473,48006.625740,63265.500000,0.104642,7.072642,300.112642,300.152642,14299,101285,300.000000,4,5,CBC,1
8,Farkas,4,23086.844479,23086.844479,23086.844479,38676.983023,38940.810509,45665.250000,0.126235,3.066235,300.078235,300.102235,15389,100175,300.000000,4,5,CBC,1
9,Farkas,4,24206.742633,24206.742633,24206.742633,39790.873939,39831.995805,51330.500000,0.117533,6.113533,300.081533,300.109533,15137,89260,300.000000,4,5,CBC,1
10,Farkas,4,29323.425871,29324.342020,29323.425871,47529.810277,47543.762744,65937.000000,0.106077,7.770077,300.066077,300.110077,13684,87103,300.000000,4,5,CBC,1
