instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,16,48.799999,56.999999,50.542235,67.999999,82.199999,82.199999,6.850921,6.962921,28.474921,28.478921,6581,53714,300.000000,77,17,CBC,1
1,New,16,48.799999,56.999999,51.342856,67.999996,82.199999,82.199999,5.270833,5.442833,18.870833,18.874833,4840,31815,300.000000,77,13,CBC,1
2,New,16,48.799999,56.999999,51.190275,67.999999,82.199999,82.199999,7.141724,7.257724,25.241724,25.245724,5979,45804,300.000000,78,18,CBC,1
3,New,16,42.720715,52.199999,46.497743,65.741783,75.599999,75.599999,6.557260,8.137260,20.209260,20.225260,2804,27878,300.000000,84,15,CBC,1
4,New,16,50.741175,54.199999,53.325108,69.356230,82.499999,82.499999,2.100580,2.296580,12.076580,12.080580,3592,22524,300.000000,80,3,CBC,1
5,New,16,48.799999,54.799999,51.613344,67.999996,82.199999,82.199999,3.794138,3.930138,17.014138,17.018138,4496,27896,300.000000,61,8,CBC,1
6,New,16,36.924999,51.999999,40.918548,58.639920,66.199999,66.199999,5.848254,7.536254,15.788254,15.808254,2098,18317,300.000000,77,15,CBC,1
7,New,16,43.230434,48.799999,43.616339,64.324774,73.199999,73.199999,6.774676,7.214676,17.074676,17.078676,1741,18264,300.000000,62,16,CBC,1
8,New,16,48.799999,56.999999,49.686399,67.999998,82.199999,82.199999,5.042483,5.114483,17.806483,17.806483,4352,31699,300.000000,77,12,CBC,1
9,New,16,39.599999,49.999999,42.231883,57.778239,66.599999,66.599999,5.825044,7.269044,14.241044,14.257044,1454,16364,300.000000,129,11,CBC,1
10,New,16,41.099999,47.799999,44.099999,59.199963,68.799999,68.799999,6.396200,6.644200,14.028200,14.028200,1888,14678,300.000000,77,17,CBC,1
