instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,64,20430947.618854,20509302.700170,20443017.002346,20484187.730386,20561704.995329,100000000000000007629769841091887003294964970946560.000000,75.257758,75.845758,75.257758,300.017758,12816,123312,300.000000,64,30,CBC,1
1,Old,64,20397015.196927,20469860.794380,20410131.789467,20449778.657271,20615531.560121,20708880.630516,10.253169,10.449169,300.093169,300.097169,19677,94636,300.000000,64,30,CBC,1
2,Old,64,20461236.574599,20533196.623793,20480325.076156,20508075.941959,20635954.429941,20793369.087471,23.178646,23.334646,300.090646,300.094646,16084,59287,300.000000,64,30,CBC,1
3,Old,64,20393315.233660,20476789.171168,20403655.275839,20446154.461116,20567539.776946,20708195.953338,14.806050,14.974050,300.034050,300.042050,18725,75307,300.000000,64,30,CBC,1
4,Old,64,20445977.742148,20529320.129211,20458461.771328,20504456.059521,20627796.035179,20770147.294696,16.793063,16.965063,300.037063,300.041063,19402,107252,300.000000,64,30,CBC,1
5,Old,64,20409810.358703,20487963.590564,20427608.501375,20463173.622367,20594589.598665,20726252.046008,22.442676,22.562676,300.074676,300.082676,14864,93698,300.000000,64,30,CBC,1
6,Old,64,20399708.566887,20478902.000531,20410989.619058,20446087.301791,20589734.954768,20775207.795876,16.743240,16.911240,300.067240,300.071240,17647,69723,300.000000,64,30,CBC,1
7,Old,64,20416689.715569,20487190.879300,20428960.184462,20470066.819563,20624513.989613,20725883.523293,22.471654,22.527654,300.147654,300.151654,26967,115671,300.000000,64,30,CBC,1
8,Old,64,20441866.358084,20520838.002621,20451769.995080,20497357.245919,20615614.408662,20780939.869065,19.288558,19.568558,300.064558,300.072558,17336,84888,300.000000,64,30,CBC,1
9,Old,64,20425533.964750,20504626.460210,20436258.300127,20461061.633526,20593797.978871,20775227.648880,16.966150,17.206150,300.042150,300.050150,18818,96836,300.000000,64,30,CBC,1
10,Old,64,20412756.942444,20481838.162745,20424525.266043,20459292.800714,20583933.676552,20773615.625757,12.293293,12.405293,300.037293,300.045293,20620,98228,300.000000,64,30,CBC,1
