instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,None,4,38893.903641,38893.903641,38893.903641,38893.903641,39194.659914,100000000000000007629769841091887003294964970946560.000000,0.001357,0.009357,0.001357,300.045357,119300,698882,300.000000,0,0,CBC,1
1,None,4,38471.862182,38471.862182,38471.862182,38541.237135,38977.366048,39550.054142,0.001317,0.333317,300.353317,300.357317,67813,390036,300.000000,0,0,CBC,1
2,None,4,30146.979850,30146.979850,30146.979850,30547.907253,31337.913297,31337.913297,0.001701,0.377701,5.821701,5.825701,1983,7924,300.000000,0,0,CBC,1
3,None,4,38924.093257,38924.093257,38924.093257,39017.100703,39428.274885,40421.799014,0.001537,0.357537,300.297537,300.301537,56855,341289,300.000000,0,0,CBC,1
4,None,4,32612.815805,32612.815805,32612.815805,33073.166367,34147.582050,34147.582050,0.001717,0.533717,60.957717,60.961717,20319,98971,300.000000,0,0,CBC,1
5,None,4,39246.642287,39246.642287,39246.642287,39309.466561,39773.698734,40330.913823,0.003262,0.271262,300.363262,300.367262,66595,405659,300.000000,0,0,CBC,1
6,None,4,38895.193141,38895.193141,38895.193141,38979.644815,39411.545633,40007.054142,0.001329,0.365329,300.301329,300.309329,56674,329639,300.000000,0,0,CBC,1
7,None,4,0.000226,0.000226,0.000226,0.000230,0.000230,8.124644,0.001347,0.157347,300.113347,300.117347,48540,391990,300.000000,0,0,CBC,1
8,None,4,31088.011487,31088.011487,31088.011487,31233.536195,31771.775814,32105.054162,0.001355,0.453355,300.317355,300.321355,68813,435579,300.000000,0,0,CBC,1
9,None,4,17096.597343,17096.597343,17096.597343,17247.425807,17981.324994,18448.455081,0.001821,0.485821,300.309821,300.313821,69367,391238,300.000000,0,0,CBC,1
10,None,4,33243.007023,33243.007023,33243.007023,33302.248596,33832.061975,34268.610480,0.001752,0.369752,300.273752,300.277752,60921,387872,300.000000,0,0,CBC,1
