instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,16,183975.539693,186459.009372,185508.311955,186706.254613,188182.000000,188182.000000,15.312456,15.856456,41.052456,41.064456,1210,22797,300.000000,31,8,CBC,1
1,Farkas,16,181766.898882,184125.693172,183160.897928,185375.158749,186783.500000,186783.500000,1.591683,3.035683,45.215683,45.231683,2807,34028,300.000000,31,8,CBC,1
2,Farkas,16,184677.864608,186606.714848,186072.355685,187856.543270,189429.600000,189429.600000,1.568274,2.076274,14.816274,14.824274,572,12241,300.000000,31,8,CBC,1
3,Farkas,16,178759.334287,180461.495968,179795.061248,182809.136687,185190.800000,185190.800000,1.653358,2.217358,51.381358,51.397358,2092,43816,300.000000,31,8,CBC,1
4,Farkas,16,179566.057845,181398.281671,180911.167111,183135.220943,184418.900000,184418.900000,1.599105,2.175105,45.175105,45.187105,1812,37681,300.000000,31,8,CBC,1
5,Farkas,16,177178.987400,179460.109783,178306.311637,180651.360576,183071.300000,183071.300000,1.656652,3.600652,113.492652,113.516652,4885,83619,300.000000,31,8,CBC,1
6,Farkas,16,183285.933868,186032.478001,184443.418554,186678.229344,188408.800000,188408.800000,1.573978,2.349978,21.597978,21.613978,1112,17646,300.000000,31,8,CBC,1
7,Farkas,16,173533.630680,175388.338420,174262.499331,178227.450741,179058.000000,179058.000000,1.710554,2.482554,3.774554,3.786554,32,1306,300.000000,31,8,CBC,1
8,Farkas,16,184197.871304,186314.754474,185287.535252,188085.239750,189456.700000,189456.700000,1.631407,2.647407,19.667407,19.679407,469,13376,300.000000,31,8,CBC,1
9,Farkas,16,183707.981952,186250.062871,185129.838483,186946.491790,187932.500000,187932.500000,1.559707,4.255707,12.183707,12.207707,282,7477,300.000000,31,8,CBC,1
10,Farkas,16,184797.620117,186632.155378,185588.157820,188710.757134,190173.500000,190173.500000,1.648684,2.976684,20.988684,21.004684,779,16695,300.000000,31,8,CBC,1
