instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,4,176867.503349,176870.378349,176870.378349,256667.730710,258411.000000,258411.000000,41.490514,42.158514,60.974514,60.978514,2808,19552,300.000000,84,18,CBC,1
1,New,4,177236.909118,177240.062964,177240.062964,226907.046252,230946.000000,230946.000000,4.629360,5.069360,175.037360,175.041360,30387,246485,300.000000,95,1,CBC,1
2,New,4,176923.835933,176926.835933,176926.835933,257395.914748,258723.000000,258723.000000,4.752100,5.204100,7.216100,7.220100,337,3210,300.000000,100,1,CBC,1
3,New,4,177237.542911,177240.417911,177240.417911,257820.748842,258411.000000,258411.000000,4.484404,5.092404,14.332404,14.336404,1753,12921,300.000000,96,1,CBC,1
4,New,4,176687.453182,176690.328182,176690.328182,256729.548913,258191.222679,258411.000000,37.260948,40.088948,300.060948,300.088948,32344,238977,300.000000,86,16,CBC,1
5,New,4,176542.210913,176545.085913,176545.085913,267308.248907,268852.567552,270021.000000,47.392500,48.800500,300.108500,300.120500,29686,255093,300.000000,96,21,CBC,1
6,New,4,175193.549901,175196.661012,175196.661012,241260.964733,242887.000000,242887.000000,4.687444,5.395444,7.435444,7.443444,362,3253,300.000000,105,1,CBC,1
7,New,4,178472.413358,178475.178063,178475.178063,277285.914984,282756.000000,282756.000000,4.997403,5.441403,97.561403,97.565403,16600,59634,300.000000,103,1,CBC,1
8,New,4,177200.587391,177203.462391,177203.462391,258442.969183,258710.000000,258710.000000,44.670324,45.426324,79.446324,79.454324,4821,38453,300.000000,99,20,CBC,1
9,New,4,178299.937848,178302.812848,178302.812848,267630.287649,270797.000000,270797.000000,4.520100,5.744100,275.884100,275.896100,50362,432772,300.000000,97,1,CBC,1
10,New,4,175940.291331,175943.291331,175943.291331,258254.594348,259022.000000,259022.000000,4.779345,5.207345,5.519345,5.519345,24,772,300.000000,97,1,CBC,1
