instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,4,834.682353,912.751318,912.751318,1042.335836,1120.000000,1120.000000,0.410128,0.462128,2.814128,2.814128,1084,4593,300.000000,5,4,CBC,1
1,New,4,834.682353,912.751318,912.751318,1071.418205,1120.000000,1120.000000,0.204714,0.708714,7.684714,7.688714,3499,13577,300.000000,5,4,CBC,1
2,New,4,768.079833,847.574086,847.574086,952.416094,1037.000000,1037.000000,0.204916,0.748916,43.936916,43.944916,28615,78147,300.000000,14,3,CBC,1
3,New,4,862.225263,920.104023,918.757111,1118.239621,1147.000000,1147.000000,0.382788,0.958788,20.066788,20.070788,10490,34901,300.000000,12,7,CBC,1
4,New,4,828.962928,908.457181,908.457181,1055.044310,1060.000000,1060.000000,0.175129,0.691129,3.375129,3.383129,1427,6529,300.000000,11,3,CBC,1
5,New,4,771.075758,847.491536,847.451252,966.835483,1006.000000,1006.000000,0.199178,0.747178,5.023178,5.031178,2862,10062,300.000000,13,3,CBC,1
6,New,4,1004.282353,1083.546721,1083.546721,1233.633833,1284.000000,1284.000000,0.190521,0.838521,16.054521,16.066521,9768,31154,300.000000,10,3,CBC,1
7,New,4,630.294118,739.880054,717.377576,851.753549,894.000000,894.000000,0.230956,0.378956,8.970956,8.974956,5755,19512,300.000000,16,3,CBC,1
8,New,4,880.775789,956.269960,956.269960,1143.419047,1193.000000,1193.000000,0.251198,0.743198,16.899198,16.903198,9078,30636,300.000000,13,4,CBC,1
9,New,4,834.282353,912.374307,912.374307,1071.418205,1120.000000,1120.000000,0.207548,0.715548,32.403548,32.411548,16905,56623,300.000000,5,4,CBC,1
