instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,64,20430947.618854,20509302.700170,20443017.002346,20484187.730386,20561346.516209,100000000000000007629769841091887003294964970946560.000000,74.360241,74.948241,74.360241,300.024241,12831,123431,300.000000,64,30,CBC,1
1,Farkas,64,7249618.490211,7249618.490211,7249618.490211,7258399.745913,7376839.528638,7480224.693958,2.116811,2.192811,300.176811,300.180811,46793,149639,300.000000,64,30,CBC,1
2,Farkas,64,7022783.249433,7033551.789566,7022783.249433,7028741.979751,7146850.008731,7313420.955755,2.137338,2.205338,300.173338,300.177338,41623,164490,300.000000,64,30,CBC,1
3,Farkas,64,8636369.940615,8636369.940615,8636369.940615,8644135.294478,8850722.566286,8938292.958627,1.914172,1.974172,300.182172,300.186172,45038,144844,300.000000,64,30,CBC,1
4,Farkas,64,8962592.587422,8974499.842581,8962592.587422,9053778.670473,9207575.160965,9272163.820653,2.008581,2.164581,300.176581,300.180581,47469,131081,300.000000,64,30,CBC,1
5,Farkas,64,8797103.754423,8797103.754423,8797103.754423,8890396.077119,9052492.562252,9131120.498378,2.057607,2.233607,300.173607,300.177607,43052,141474,300.000000,64,30,CBC,1
6,Farkas,64,16849300.971940,16849300.971940,16849300.971940,16879541.984544,17002565.811617,17055680.882752,2.287552,2.411552,300.183552,300.191552,46002,156773,300.000000,64,30,CBC,1
7,Farkas,64,6222208.620555,6222208.620555,6222208.620555,6252734.849245,6354662.174020,6390297.397994,2.182670,2.274670,300.182670,300.190670,45136,127946,300.000000,64,30,CBC,1
8,Farkas,64,7531552.320050,7531859.011332,7531552.320050,7552709.831177,7667579.258258,7772573.694660,2.020610,2.096610,300.220610,300.224610,42527,145520,300.000000,64,30,CBC,1
9,Farkas,64,8539635.758510,8539635.758510,8539635.758510,8600709.299006,8709436.909136,8880589.090728,2.061837,2.145837,300.213837,300.217837,41234,138700,300.000000,64,30,CBC,1
10,Farkas,64,7943407.565880,7943407.565880,7943407.565880,7945690.413786,8102919.829858,8284533.058957,2.280412,2.320412,300.212412,300.220412,42815,133889,300.000000,64,30,CBC,1
