instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,16,5480.606156,5718.207760,5580.007961,6774.458561,6991.472876,100000000000000007629769841091887003294964970946560.000000,2.740528,4.940528,2.740528,300.032528,21583,339355,300.000000,16,2,CBC,1
1,Old,16,5149.418707,5244.499517,5223.051218,6465.235343,6465.481154,7020.000000,3.349615,6.721615,300.045615,300.069615,8011,117348,300.000000,16,41,CBC,1
2,Old,16,5093.513216,5302.978567,5179.835150,6398.757634,6719.464501,7131.000000,1.462836,3.842836,300.050836,300.078836,17362,268635,300.000000,16,5,CBC,1
3,Old,16,5539.566975,5697.291644,5663.551454,6627.693887,6762.657709,7230.000000,2.631789,4.519789,300.043789,300.059789,12510,180664,300.000000,16,37,CBC,1
4,Old,16,5370.525120,5485.847789,5443.464717,6507.081217,6718.509364,7389.000000,1.136180,4.372180,300.028180,300.052180,13038,203957,300.000000,16,20,CBC,1
5,Old,16,4370.450780,4401.047209,4401.047209,5697.961847,5699.298354,6139.000000,1.130519,4.614519,300.034519,300.074519,15267,202026,300.000000,16,29,CBC,1
6,Old,16,5230.603740,5439.125571,5310.492517,6394.691773,6730.403007,6798.000000,0.609291,2.489291,300.049291,300.081291,23312,321824,300.000000,16,2,CBC,1
7,Old,16,5167.435953,5339.690894,5275.266767,6538.921913,6686.394082,7076.000000,2.114504,4.542504,300.050504,300.078504,14510,210906,300.000000,16,15,CBC,1
8,Old,16,4905.804183,5046.058774,4950.327643,6459.416713,6635.413899,6982.000000,0.889965,3.113965,300.081965,300.109965,19449,293460,300.000000,16,4,CBC,1
9,Old,16,5393.307142,5631.576786,5518.671879,6690.860171,6939.616343,7100.000000,0.715354,3.439354,300.083354,300.119354,20907,271231,300.000000,16,2,CBC,1
10,Old,16,5163.629379,5235.158610,5214.437260,6568.453139,6756.708871,7148.000000,1.194598,3.638598,300.046598,300.074598,15955,229149,300.000000,16,17,CBC,1
