instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,16,35118.109848,35264.017250,35257.672393,54517.939301,54533.201299,54537.750000,1.644096,1.764233,1.819140,1.819626,53,831,3600.000000,16,18,129,GUROBI,1,0,0,0
1,New,16,31995.269861,32654.684109,32215.560149,49953.957340,50027.953331,50030.500000,0.862952,0.983314,1.098208,1.098325,86,1143,3600.000000,16,3,97,GUROBI,1,0,0,0
2,New,16,34016.059123,34442.014320,34277.033098,52786.746658,52803.903816,52808.250000,0.846741,0.979409,1.251523,1.254199,167,1764,3600.000000,16,3,109,GUROBI,1,0,0,0
3,New,16,31972.456792,33080.810604,32501.287568,50669.688454,50822.500000,50822.500000,0.882453,1.006115,1.155525,1.310918,157,1655,3600.000000,16,4,105,GUROBI,1,0,0,0
4,New,16,33841.420020,34528.884107,34279.634289,52138.695390,52158.500000,52158.500000,0.898435,1.048958,1.058887,1.063775,12,697,3600.000000,16,4,110,GUROBI,1,0,0,0
5,New,16,33445.212147,33884.656209,33688.456129,51261.125782,51276.765154,51281.500000,1.533316,1.656340,1.763212,1.763314,56,900,3600.000000,16,22,117,GUROBI,1,0,0,0
6,New,16,34452.652598,34981.186253,34602.071237,53365.979342,53379.709773,53384.000000,0.864011,1.012148,1.181985,1.194848,143,1201,3600.000000,16,3,120,GUROBI,1,0,0,0
7,New,16,34620.937740,35126.124893,34881.820718,52694.483238,52735.439651,52739.750000,0.850816,0.977697,1.267265,1.318329,289,1975,3600.000000,16,3,117,GUROBI,1,0,0,0
8,New,16,34395.036925,35015.600751,34547.789689,53019.549324,53040.568802,53045.000000,0.897554,1.016233,1.095097,1.115994,67,986,3600.000000,16,4,109,GUROBI,1,0,0,0
9,New,16,35008.040632,35493.566249,35277.092882,53752.283201,53771.500000,53771.500000,0.866805,0.985741,0.992506,0.993373,6,678,3600.000000,16,3,120,GUROBI,1,0,0,0
10,New,16,33442.799772,34183.687917,33880.795633,51295.416667,51330.750000,51330.750000,0.902309,1.010941,1.022264,1.029507,13,648,3600.000000,16,4,105,GUROBI,1,0,0,0
