instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,64,35118.109848,35543.871937,35517.440321,54517.939301,54533.201299,54537.750000,15.436676,15.578768,15.628372,15.632353,49,852,3600.000000,64,64,129,GUROBI,1,0,0,0
1,New,64,35125.775919,38425.909091,35318.647693,56636.964310,56806.921025,56812.250000,2.861138,3.039446,3.265925,3.324947,241,1882,3600.000000,64,2,141,GUROBI,1,9,0,0
2,New,64,35176.751104,41798.046122,35302.150069,57827.770336,58300.201784,58306.000000,2.667841,2.858976,3.145861,3.155772,331,1857,3600.000000,64,2,146,GUROBI,1,16,0,0
3,New,64,35168.750971,46386.176456,35694.090146,60865.868426,61498.924858,61505.000000,2.349124,2.528347,2.743174,2.745846,220,1770,3600.000000,64,2,148,GUROBI,1,25,0,0
4,New,64,35121.849260,47060.886825,35168.893840,60398.354226,61186.764416,61189.500000,2.291950,2.420572,2.576356,2.630387,228,1522,3600.000000,64,2,146,GUROBI,1,27,0,0
5,New,64,35205.745839,53199.722335,35339.880625,64789.407440,65587.000000,65587.000000,1.701620,1.980622,2.112609,2.222710,258,1911,3600.000000,64,2,162,GUROBI,1,43,0,0
6,New,64,35085.702419,42085.402447,35521.683986,57398.227536,58059.500000,58059.500000,2.538715,2.702924,2.830478,2.830589,105,1078,3600.000000,64,1,144,GUROBI,1,15,0,0
7,New,64,35060.400675,46159.783933,35674.649186,60077.557937,60570.711857,60576.000000,2.234447,2.389794,2.633365,2.690610,323,2131,3600.000000,64,2,155,GUROBI,1,29,0,0
8,New,64,35127.309601,51144.016889,36348.967828,63856.346807,64464.553582,64469.500000,2.082392,2.292870,2.338328,2.456259,164,1223,3600.000000,64,4,152,GUROBI,1,41,0,0
9,New,64,35287.997511,63634.259395,35700.322848,74276.740112,75017.750000,75017.750000,1.160663,1.310161,1.345478,1.502611,188,1683,3600.000000,64,2,164,GUROBI,1,58,0,0
10,New,64,35380.316219,62654.606503,36014.213724,72066.351326,72451.551295,72455.000000,0.963726,1.072505,1.078690,1.090050,17,491,3600.000000,65,2,169,GUROBI,1,63,0,0
